event_info,threat_level_id,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
Pivot on What's in a server name (on APT28/Sofacy) by ThreatConnect,2,73,0,1,0,0,3.385982910930969,49.0,0.0
What's in a server name (on APT28/Sofacy) by ThreatConnect,2,60,3,1,1,1,3.3852880211037184,49.0,0.0
OSINT DarkHotel samples at WooYun,2,2,0,1,0,0,3.602365163368134,36.0,0.0
OSINT H-Worm IOCs from WooYun,2,50,0,1,0,0,3.0032737264741733,36.0,0.0
OSINT Threat Group-4127 Targets Google Accounts by Secureworks,1,2,0,1,0,0,3.3482359449971693,78.0,0.0
OSINT Microsoft Office Zero-Day CVE-2015-2424 Leveraged By Tsar Team report by iSight,1,3,1,2,0,1,3.043900141023683,109.5,0.0
OSINT - Rotten Apples: Apple-Like Malicious Phishing Domains by FireEye,2,98,0,1,0,0,3.8924183930400793,77.0,0.0
"OSINT - FBI MSIL/Samas.A Ransomware Flash Alerts (FBI Flash Alert MC-000068-MW, February 18, 2016  & FBI Flash Alert MC-000070-MW, March 25, 2016)",3,0,0,44,0,0,0.0,114.20454545454544,1.0
OSINT Angler Exploit Kit Utilizing 302 Cushioning and Domain Shadowing by Zscaler,3,4500,0,5,0,0,3.552916518888697,73.8,1.0
OSINT Pony Up: Tracing Ponyâ€™s Threat Cycle and Multi-Stage Infection Chain by Damballa,3,186,87,44,1,1,3.4046789110232565,112.0,1.0
OSINT Revealing the Cyber-Kraken (Threat Group 3390 / Emissary Panda) by SecureWorks,2,77,25,2,1,1,3.3356234105051445,94.5,0.0
OSINT Evolution of the Nuclear Exploit Kit by Cisco Talos group,3,189,0,3,0,0,2.776236588646985,72.0,1.0
OSINT  Musical Chairs: Multi-Year Campaign Involving New Variant of Gh0st Malware by Palo Alto Networks Unit 42,2,2,4,49,1,1,3.409672469995536,117.16326530612244,0.0
OSINT Additional indicators relating to Sofacy (APT28) phishing blog post by PWC,3,205,0,2,0,0,3.3433999287865315,95.5,1.0
OSINT Potao Express samples from contagiodump,2,0,0,1,0,0,0.0,66.0,0.0
OSINT Systematic cyber attacks against Israeli and Palestinian targets going on for a year by Norman,3,26,0,38,0,0,3.0031113024552623,116.42105263157896,1.0
OSINT In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia by ProofPoint,2,16,2,35,1,1,3.21032306894651,115.51428571428572,0.0
OSINT Regin samples shared by VirusShare,1,0,0,3,0,0,0.0,45.0,0.0
OSINT YiSpecter: First iOS Malware That Attacks Non-jailbroken Apple iOS Devices by Abusing Private APIs by Palo Alto Networks Unit 42,3,9,0,40,0,0,2.725480556997868,117.525,1.0
Secret Malware in European Union Attack Linked to U.S. and British Intelligence article by the Intercept,1,0,0,1,0,0,0.0,85.0,0.0
OSINT Trojan.Win32.Banker.NWT by AlienVault and Telus,3,5,0,41,0,0,3.335623034873362,105.48780487804878,1.0
OSINT Duuzer back door Trojan targets South Korea to take over computers by Symantec,2,0,0,33,0,0,0.0,116.51515151515152,0.0
OSINT Analysis of DHS NCCIC Indicators blog post by Secureworks,2,6,4,1,1,1,2.9805260246312497,94.0,0.0
OSINT Morpho: Profiting from high-level corporate attacks by Symantec,2,8,4,23,1,1,3.5008470231325943,116.2608695652174,0.0
OSINT The Italian Connection: An analysis of exploit supply chains and digital quartermasters by Shadowserver,2,23,9,6,1,1,3.1300512848790083,65.16666666666667,0.0
OSINT Expansion on hacking team VPS IPs using PassiveTotal by Brandon Dixon,2,101,31,1,1,1,3.280330054024236,40.0,0.0
OSINT - Case Study of Malicious Actors: Going Postal by CERT.pl,3,77,6,14,1,1,3.45414145131651,104.64285714285714,1.0
"OSINT ScanBox framework â€“ whoâ€™s affected, and whoâ€™s using it?  by PWC",2,70,30,1,1,1,3.269044879041562,108.0,0.0
OSINT Winnti OpSMN new malware RE report by Novetta,2,0,0,4,0,0,0.0,66.75,0.0
OSINT Attacks against Israeli & Palestinian interests by PwC,2,41,10,2,1,1,3.030578314283432,86.0,0.0
OSINT Cmstar Downloader: Lurid and Enfalâ€™s New Cousin by Palo Alto Unit 42,2,32,0,6,0,0,3.248700924391488,73.0,0.0
OSINT IOC from ponmocup malware,3,53,70,1,1,1,3.375704248724919,76.0,1.0
OSINT APT28: A Window into Russiaâ€™s Cyber Espionage Operations? blog post by FireEye,2,23,1,13,0,1,3.085050485790686,88.53846153846153,0.0
OSINT Trend Micro Exposes LURID APT,2,28,13,8,1,1,3.3154541058765226,40.5,0.0
OSINT The Casino Malvertising Campaign by MalwareBytes,3,0,0,25,0,0,0.0,115.76,1.0
OSINT Analysis of KRIPTOVOR: Infostealer+Ransomware by FireEye,3,5,1,15,0,1,3.340588522345308,40.73333333333333,1.0
OSINT OrcaRAT - A whale of a tale blog post by PWC,3,56,21,1,1,1,3.163084138227891,82.0,1.0
OSINT Enterprises Hit by BARTALEX Macro Malware in Recent Spam Outbreak by Trend Micro,3,0,0,20,0,0,0.0,117.4,1.0
FBI Flash Message: MC-000055-BT  EC3/IC4 takedown of the AAEH botnet,3,87,1,0,0,1,3.443558636519167,0.0,1.0
A deeper look into ScanBox TLP:GREEN report from PWC UK,2,39,20,0,1,1,3.276945170465243,0.0,0.0
OSINT Bookworm Trojan: A Model of Modular Architecture by Palo Alto Unit 42,2,11,0,17,0,0,2.867393244972464,115.94117647058825,0.0
"OSINT Fidelis Threat Advisory #1014 ""Bots, Machines, and the Matrix""",3,1,14,24,1,1,4.011365041826379,36.375,1.0
OSINT 'Paying-Days' CryptoWall 3.0 Campaign via Magnitude EK report by malwarefor.me,3,28,28,26,1,1,3.238429674218892,102.0,1.0
OSINT  Threat Spotlight: Spam Served With a Side of Dridex from Cisco Talos,3,0,8,2,1,1,0.0,56.5,1.0
OSINT Tracking MiniDionis: CozyCarâ€™s New Ride Is Related to Seaduke by Unit 42 Palo Alto Networks,2,10,3,1,1,1,3.3082619330884637,111.0,0.0
OSINT Analysis of malcious CHM file by OpenDNS,3,63,2,4,1,1,3.4216240405424987,96.75,1.0
OSINT Dalexis/CTB-Locker malspam campaign by SANS Internet Storm Center,3,9,7,9,1,1,3.077132104821898,80.11111111111111,1.0
OSINT The Rotten Tomato Campaign,2,19,0,3,0,0,3.225134309080657,78.0,0.0
OSINT Introducing HATs: Highly Annoying Threats by BlueCoat,3,73,0,1,0,0,3.1686348124762964,90.0,1.0
OSINT Pay No Attention to the Server Behind the Proxy: Mapping FinFisherâ€™s Continuing Proliferation by Citizen Lab,2,27,10,12,1,1,3.0792454290903093,101.0,0.0
OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET,2,6,0,1,0,0,3.127321872713541,98.0,0.0
OSINT The Path to Mass-Producing Cyber Attacks by FireEye,2,32,20,6,1,1,2.978500084338348,59.333333333333336,0.0
OSINT Evil Bunny: Suspect #4,2,5,32,8,1,1,3.3240495957605214,50.25,0.0
OSINT New Discovery: Ties Between Corebot and Darknet Crypt Service by Damballa,3,55,2,5,1,1,2.564148319045658,35.6,1.0
OSINT Democracy in Hong Kong Under Attack blog post from Volexity (Steven Adair),2,28,19,8,1,1,3.132739580987241,36.875,0.0
OSINT Without a Trace: Fileless Malware Spotted in the Wild by Trend Micro,3,0,0,1,0,0,0.0,112.0,1.0
OSINT Darkhotelâ€™s attacks in 2015 by Kaspersky,2,0,0,21,0,0,0.0,35.95238095238095,0.0
OSINT Cylance SPEAR Team: A Threat Actor Resurfaces from Cylance,3,29,14,2,1,1,2.8901031671070565,87.0,1.0
OSINT Macro documents with XOR Encoded Payloads by PhishMe,3,0,1,34,0,1,0.0,58.1764705882353,1.0
OSINT APT30 detection rules Loki Scanner Yara rules by Florian Roth,2,0,0,2,0,0,0.0,66.5,0.0
OSINT  Analysis of Project Cobra Another extensible framework used by the Uroburosâ€™ actors from Gdata,1,10,0,2,0,0,3.0214889917018257,61.0,0.0
OSINT Additional yara rules for Equation Drug by Florian Roth,1,0,0,3,0,0,0.0,65.66666666666667,0.0
OSINT Expansion on Snake,1,43,6,0,1,1,2.982794763530048,0.0,0.0
OSINT New activity of the Blue Termite APT by AlienVault,2,0,0,17,0,0,0.0,86.0,0.0
OSINT Who's Really Spreading through the Bright Star? by Securelist / Kaspersky,3,3,0,1,0,0,2.966402672795759,80.0,1.0
OSINT 20141029B: Possible RedOctober APT Resurgence from ThreatConnect,1,0,0,0,0,0,0.0,0.0,0.0
OSINT When ELF.BillGates met Windows by Arkoon+Netasq,3,2,3,10,1,1,2.7377402784989338,112.1,1.0
OSINT Operation Molerats: Middle East Cyber Attacks Using Poison Ivy by Fire Eye,2,5,6,1,1,1,3.012851251158888,119.0,0.0
OSINT A deeper look into ScanBox TLP:WHITE report from PWC UK,2,13,10,3,1,1,3.1709589489564944,60.0,0.0
OSINT The Shade Encryptor: a Double Threat by Kaspersky,3,0,0,4,0,0,0.0,109.5,1.0
OSINT Puttering into the Future...by Cylance,1,20,3,6,1,1,3.270755220518208,105.66666666666669,0.0
"OSINT KeyRaider: iOS Malware Steals Over 225,000 Apple Accounts to Create Free App Utopia by Palo Alto Networks Unit 42",3,2,1,11,0,1,3.1523912776298677,118.45454545454544,1.0
OSINT CryptoWall v4 Emerges Days After Cyber Threat Alliance Report by Palo Alto Networks Unit 42,3,0,2,13,1,1,0.0,103.46153846153848,1.0
OSINT Tibetan Uprising Day Malware Attacks by Citizen Labs,2,5,3,10,1,1,3.1013681839446603,46.4,0.0
OSINT Roaming tiger by Anton Cherepanov from ESET,3,25,10,1,1,1,3.0729927121847105,79.0,1.0
"OSINT Angler EK: More Obfuscation, Fake Extensions, and Other Nonsense by Talos",3,34,5,1,1,1,3.3229669597776086,51.0,1.0
OSINT DTL-12012015-01: Hong Kong SWC attack from Dragon Threat Labs,3,2,2,8,1,1,2.9219280948873623,104.875,1.0
OSINT MSRT February update from Microsoft,3,4,0,6,0,0,3.4826721362272477,96.66666666666669,1.0
OSINT Adobe Zero-day Used in LadyBoyle Attack blog post by Symantec,2,25,0,3,0,0,3.158243088431188,90.66666666666669,0.0
OSINT Targeted Attacks against Tibetan and Hong Kong Groups Exploiting CVE-2014-4114 by Citizen Lab,2,4,0,4,0,0,2.98995577422665,111.5,0.0
OSINT Exploring .XYZ (Another Shady TLD Report) by Blue Coat,3,34,4,1,0,1,3.5010620292081653,88.0,1.0
OSINT Babar: espionage software finally found and put under the microscope by gdata,2,4,1,2,0,1,3.268050528389068,79.0,0.0
OSINT Neutrino Exploit Kit â€“ One Flash File to Rule Them All by SpiderLabs,3,0,0,9,0,0,0.0,119.44444444444444,1.0
OSINT Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites by Citizen Labs,2,9,4,9,1,1,3.339617738802631,98.77777777777776,0.0
Additional IPs for Turla/Uroburos from CIRCL Passive SSL,1,0,36,2,1,1,0.0,43.0,0.0
OSINT The Sofacy plot thickens by PwC,2,32,0,2,0,0,3.3893202928116426,66.0,0.0
OSINT The Teenage Mutant Malvertiser Network by FireEye,3,29,6,2,0,1,3.4663517483911983,75.0,1.0
OSINT An In-Depth Look at How Pawn Stormâ€™s Java Zero-Day Was Used by Trend Micro,2,3,4,13,1,1,3.299847177235493,52.07692307692308,0.0
OSINT Angler's best friends by SANS ISC Diary,3,0,36,1,1,1,0.0,61.0,1.0
Regin Scanner,1,0,0,1,0,0,0.0,39.0,0.0
OSINT Banking Trojan DRIDEX Uses Macros for Infection blog post from Trend Micro,3,0,2,4,1,1,0.0,91.25,1.0
OSINT Trojanized PuTTY Software by Cisco CSIRT,3,3,3,22,1,1,3.314371259982524,32.04545454545455,1.0
OSINT Threat Actors Use Sketchy Dating Website to Launch New Home Router Attacks by Damballa,1,5,2,7,1,1,3.763930630576361,114.57142857142856,0.0
OSINT Defending the White Elephant by Arbor Networks,2,4,0,2,0,0,3.0731247404040807,104.0,0.0
OSINT Introducing Hi-Zor RAT by Fidelis,1,3,3,7,1,1,3.162249190337905,97.28571428571428,0.0
OSINT Expansion on Rotten Tomato campaign,2,27,0,2,0,0,3.1882189710110755,52.0,0.0
OSINT New 'f0xy' malware is intelligent - employs cunning stealth & trickery from Websense,3,0,1,1,0,1,0.0,126.0,1.0
OSINT OSX/Pintsized Backdoor Additional Details by Zataz / Eric Romang,2,17,0,1,0,0,3.4959981096126738,78.0,0.0
OSINT A Peek Inside an Affiliateâ€™s Malspam Operation: Kovter and Miuref/Boaxxe Infections by PhishMe,3,13,16,1,1,1,3.268524558079331,100.0,1.0
OSINT Shellshock exploitation from Red Sky Weekly blog post,3,2,19,3,1,1,3.8693312611115194,75.66666666666667,1.0
OSINT Operation Double Tap from FireEye,2,7,5,2,1,1,3.515510003406352,62.5,0.0
OSINT Assorted IOCs associated to Andromeda restlesz.su domain,3,2,0,5,0,0,3.131823385338463,63.4,1.0
OSINT APT Volatile Cedar APT yara rules by Florian Roth,2,0,0,2,0,0,0.0,54.5,0.0
OSINT Attacks on East Asia using Google Code for Command and Control by Palo Alto Unit 42,1,4,8,1,1,1,3.00073241321458,103.0,0.0
OSINT  Evilgrab Delivered by Watering Hole Attack on President of Myanmarâ€™s Website by Palo Alto Unit 42,3,11,6,7,1,1,3.272428953314808,95.57142857142856,1.0
OSINT New Indicators of Compromise for APT Group Nitro Uncovered blog post by Palo Alto Networks,2,3,2,1,1,1,2.87337902211902,103.0,0.0
Expansion on OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET by using whois registrant,2,1932,0,0,0,0,3.130727491445992,0.0,0.0
Expansion on OSINT Operation Pawn Storm: The Red in SEDNIT from Trend Micro,3,410,1,0,0,1,3.3865197600545343,0.0,1.0
Expansion on MWI by security researcher,2,136,0,0,0,0,3.473200773477064,0.0,0.0
20150415D: Fareit Malware Targeting Steam Users from ThreatConnect,3,104,17,3,1,1,3.44550577228624,58.333333333333336,1.0
Pivot on other email addresses found by using the same physical address as support-apple-id.com - potential sofacy,1,88,0,0,0,0,3.714421639642559,0.0,0.0
Turla digging using TotalHash,2,0,0,24,0,0,0.0,69.66666666666667,0.0
Fessleak before It Was Cool by OpenDNS,3,69,5,4,1,1,3.104456002560357,93.75,1.0
OSINT  Cheshire Cat,1,40,0,8,0,0,3.6501577122051208,96.0,0.0
Expansion based on shared nameserver with a lot of Sofacy domains,2,1518,0,0,0,0,3.3994777395212146,0.0,0.0
Expansion based on pDNS + whois from OSINT Roaming tiger by Anton Cherepanov from ESET,2,78,21,1,1,1,3.077433242701215,59.0,0.0
Expansion on 596552@qq.com,2,54,0,0,0,0,3.071459112925631,0.0,0.0
OSINT Infected Korean Website Installs Banking Malware by Cyphort,3,11,4,5,1,1,3.1462988177390674,67.0,1.0
OSINT Backdoor.Win32.Equationdrug.A report by Telus,1,0,0,3,0,0,0.0,56.0,0.0
OSINT Enrichment on OSINT - STRONTIUM: A profile of a persistent and motivated adversary,1,0,28,0,1,1,0.0,0.0,0.0
"OSINT Cridex, Feodo, Geodo, Dridex, whats next? by abuse.ch",3,0,9,5,1,1,0.0,17.4,1.0
OSINT Black Energy 2 malware analysis blog post by Joseph Mlodzianowski,2,1,20,2,1,1,2.9219280948873623,39.5,0.0
OSINT Android.Bankosy: All ears on voice call-based 2FA by Symantec,1,0,5,13,1,1,0.0,62.30769230769231,0.0
OSINT RTF Exploit Installs Italian RAT: uWarrior by Palo Alto,2,2,2,6,1,1,3.178927222758197,103.16666666666669,0.0
OSINT Expansion on APT-28 - Evolving Threats: dissection of a Cyber-Espionage attack,1,7,12,2,1,1,3.305123579161781,139.5,0.0
OSINT Emerging Threat Alert - CVE-2014-4114 blog post by Cylance,2,0,0,1,0,0,0.0,59.0,0.0
OSINT - Cracking Orcus RAT,3,0,0,3,0,0,0.0,93.33333333333331,1.0
OSINT EFF Report Operation Manul,2,10,19,2,1,1,3.323642833425174,56.5,0.0
OSINT New C2 â€“ Neutrino Exploit Kit via pseudoDarkleech HOPTO.ORG gate delivers CrypMic Ransomware by Broad Analysis,3,2,3,3,1,1,2.613283334294875,65.66666666666667,1.0
Malspam 2016-08-16 (.wsf in .zip) - campaign: 'Blank 2',3,9,7,10,1,1,3.266482252540363,55.3,1.0
OSINT Additional yara rules for detection Project Sauron by Florian Roth,1,0,0,1,0,0,0.0,88.0,0.0
OSINT Generic Yara rule to detect PlugX by Jay DiMartino,2,0,0,1,0,0,0.0,72.0,0.0
"Malspam 2016-08-17 (.docm) - campaign: ""Order Confirmation-""",3,7,7,7,1,1,3.005961971380523,35.57142857142857,1.0
OSINT - Operation Ghoul: targeted attacks on industrial and engineering organizations,2,16,1,39,0,1,3.4466300115049964,87.41025641025641,0.0
OSINT Vawtrak C2 â€“ Pin it by Threat Geek,3,18,0,3,0,0,3.185367666584316,79.66666666666667,1.0
OSINT Rex -Linux P2P Ransom botnet by This Is Security blog,3,0,0,1,0,0,0.0,70.0,1.0
OSINT Snakes in the Satellites: On-going Turla Infrastructure by PassiveTotal,2,0,51,3,1,1,0.0,85.33333333333333,0.0
OSINT TorrentLocker Ransomware Email IoCs 8/16/2016 by neonPrimeTime user on AlienVault OTX,3,55,54,7,1,1,3.4149232606498883,41.142857142857146,1.0
OSINT  Aveo Malware Family Targets Japanese Speaking Users by Palo Alto networks Unit 42,3,6,3,1,1,1,3.2938840060353667,110.0,1.0
Pivot on whois registrant 844148030@qq.com,3,65,0,1,0,0,2.763505487883076,114.0,1.0
OSINT Shark Ransomware: Ransomware as a service,3,5,0,2,0,0,3.030742198564805,89.5,1.0
OSINT Shakti Trojan: Document Thief  by Malwarebytes,3,3,0,6,0,0,3.497271065656163,74.33333333333333,1.0
Pivot on Shakti domains via PassiveTotal,3,3,0,3,0,0,3.497271065656163,54.333333333333336,1.0
"Malspam 2016-08-18 (.wsf in .zip) - campaign: ""Emailing: Label""",3,8,6,8,1,1,3.0851110357968725,35.25,1.0
OSINT Bad News Bears - Panda Banker Starts Looking More Like a Grizzly by ProofPoint,3,2,0,17,0,0,3.1861561966130267,53.52941176470589,1.0
OSINT Android Marcher: Continuously Evolving Mobile Malware by Zscaler,3,3,0,4,0,0,3.209055112815065,43.0,1.0
OSINT Domains and IPs involved in JS ransomware delivered through email by burberry on AlienVault OTX,3,5,1,2,0,1,3.2982171215402105,81.5,1.0
"Malspam 2016-08-24 (.hta in .zip) - campaign: ""Emailing{N}.jpg""",3,9,8,9,1,1,2.930625345307391,33.333333333333336,1.0
The Million Dollar Dissident - Citizen lab report,1,21,6,4,1,1,3.0782435853086403,30.5,0.0
"Malspam 2016-08-26 (.wsf in .zip) - campaign: ""Voice Message from Outside Caller""",3,24,21,25,1,1,3.051600505729988,37.52,1.0
"OSINT - Dridex Returns To Action For Smaller, More Targeted Attacks",3,0,0,13,0,0,0.0,114.76923076923076,1.0
"Malspam 2016-08-29 (.js in .zip) - campaign: ""Commission""",3,43,31,47,1,1,3.154095019811423,33.319148936170215,1.0
"Malspam 2016-08-29 (.wsf in .zip) - campaign: ""Please find attached invoice no""",3,28,23,28,1,1,3.010422147576236,37.35714285714285,1.0
OSINT - German Speakers Targeted by SPAM Leading to Ozone RAT,3,0,0,3,0,0,0.0,108.0,1.0
Ransomware - Xorist,3,0,0,2,0,0,0.0,95.5,1.0
Bitcoinminer installed by malware,3,0,0,4,0,0,0.0,117.0,1.0
"Malspam 2016-08-31 (.hta in .zip) - campaign: ""FW: [Scan]""",3,29,23,29,1,1,3.0899518940532764,37.310344827586206,1.0
"Malspam 2016-08-31 (.wsf in .zip) - campaign: ""Image|Picture|Photos|Photo|Document""",3,23,16,7,1,1,2.8959410082912056,33.0,1.0
"Malspam 2016-08-31 (.js in .zip) - campaign: ""bank transactions""",3,46,38,11,1,1,3.0620552632725917,33.36363636363637,1.0
"Malspam 2016-09-01 (.hta in .zip) - campaign: ""Voice Message from Outside Caller""",3,23,24,24,1,1,3.007528042636126,34.916666666666664,1.0
"Malspam 2016-09-01 (.wsf in .zip) - campaign: ""Please find attached invoice no:""",3,34,25,4,1,1,3.033329920741745,37.5,1.0
"Malware Posing as Human Rights Organizations and Commercial Software Targeting Iranians, Foreign Policy Institutions and Middle Eastern Countries (ExtremeDownloader and Strealer)",1,3,1,4,0,1,3.6665257918295033,106.5,0.0
"Malspam 2016-09-02 (.wsf in .zip) - campaign: ""icloud.com""",3,19,16,21,1,1,3.147866063635832,33.19047619047619,1.0
"Malspam 2016-09-05 (.js in .zip) - campaign: ""Credit card receipt""",3,3,2,3,1,1,3.69676517814858,33.666666666666664,1.0
Malspam 2016-09-05 (.wsf in .zip),3,22,18,22,1,1,3.0658380172094537,39.31818181818182,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""August invoice""",3,3,1,5,0,1,3.847061234955321,33.4,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""copies""",3,2,1,4,0,1,3.76814877038706,33.0,1.0
"Malspam 2016-09-06 (.wsf in .zip) - campaign: ""Invoice INV[x]""",3,13,10,13,1,1,3.120712386917137,35.23076923076923,1.0
"OSINT - PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",3,0,0,11,0,0,0.0,117.0,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""Suspected Purchases""",3,3,3,6,1,1,3.7261478087890096,32.5,1.0
"Malspam 2016-09-06 (.wsf in .zip) - campaign: 'Message from ""CUKPR[x]""'",3,32,21,33,1,1,2.9077653123124567,35.57575757575758,1.0
"Malspam 2016-09-07 (.js in .zip) - campaign: ""Agreement form""",3,5,2,7,1,1,3.637112056540514,32.0,1.0
"Malspam 2016-09-08 (.wsf in .zip) - campaign: ""New voice mail message from""",3,25,20,25,1,1,3.161966851378304,36.84,1.0
Malspam 2016-09-08 (.wsf in .zip) - campaign: icloud.com,3,26,25,16,1,1,3.0863737982095363,35.375,1.0
"Malspam 2016-09-09 (.hta in .dzip) - campaign: ""Order confirmation""",3,28,17,28,1,1,3.4190949359787024,32.142857142857146,1.0
"Malspam 2016-09-09 (.wsf in .zip) - campaign: ""Documents Requested""",3,17,15,17,1,1,3.2446342225776488,34.35294117647059,1.0
OSINT - The Dukes R&D Finds a New Anti-Analysis Technique,3,0,0,1,0,0,0.0,117.0,1.0
"Malspam 2016-09-12 (.js in .zip) - campaign: ""Budget report""",3,3,1,2,0,1,3.168727083297009,30.5,1.0
"Malspam 2016-09-12 (.wsf in .zip) - campaign: ""Photo|Image""",3,17,15,17,1,1,3.2505842581352344,31.235294117647054,1.0
"Malspam 2016-09-13 (.hta in .zip) - campaign: ""Accounts Documentation - Invoices""",3,33,23,33,1,1,3.408929840515305,38.96969696969697,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Account report""",3,6,2,6,1,1,3.27734283399978,26.33333333333333,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""payment copy""",3,31,31,31,1,1,3.40138283624315,30.096774193548388,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Tax invoice""",3,5,4,5,1,1,3.2303205708528977,27.0,1.0
"Malspam 2016-09-14 (.js in .zip) - campaign: ""Delivery Confirmation""",3,6,6,6,1,1,3.344926359185095,36.5,1.0
"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""Documents Requested""",3,43,39,31,1,1,3.27330991051408,31.741935483870968,1.0
"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""SCAN""",3,24,24,24,1,1,3.199925840923852,36.083333333333336,1.0
"Malspam 2016-09-16 (.hta in .zip) - campaign: ""(Attached|Emailing|Copy|File): (Scan|Receipt|Document)(integer)""",3,26,25,26,1,1,3.338550391688095,28.76923076923077,1.0
"Malspam 2016-09-15 (.js in .zip) - campagin: ""Booking confirmation""",3,3,2,15,1,1,3.201931730020445,27.866666666666667,1.0
