,event_info,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
951,"OSINT ScanBox framework â€“ whoâ€™s affected, and whoâ€™s using it?  by PWC",70,30,1,1,1,3.269044879041562,108.0,0.0
952,OSINT Winnti OpSMN new malware RE report by Novetta,0,0,4,0,0,0.0,66.75,0.0
953,OSINT Attacks against Israeli & Palestinian interests by PwC,41,10,2,1,1,3.030578314283432,86.0,0.0
954,OSINT Cmstar Downloader: Lurid and Enfalâ€™s New Cousin by Palo Alto Unit 42,32,0,6,0,0,3.248700924391488,73.0,0.0
955,OSINT IOC from ponmocup malware,53,70,1,1,1,3.375704248724919,76.0,1.0
957,OSINT APT28: A Window into Russiaâ€™s Cyber Espionage Operations? blog post by FireEye,23,1,13,0,1,3.085050485790686,88.53846153846153,0.0
958,OSINT Trend Micro Exposes LURID APT,28,13,8,1,1,3.3154541058765226,40.5,0.0
962,OSINT The Casino Malvertising Campaign by MalwareBytes,0,0,25,0,0,0.0,115.76,1.0
963,OSINT Analysis of KRIPTOVOR: Infostealer+Ransomware by FireEye,5,1,15,0,1,3.340588522345308,40.73333333333333,1.0
964,OSINT OrcaRAT - A whale of a tale blog post by PWC,56,21,1,1,1,3.163084138227891,82.0,1.0
965,OSINT Enterprises Hit by BARTALEX Macro Malware in Recent Spam Outbreak by Trend Micro,0,0,20,0,0,0.0,117.4,1.0
967,FBI Flash Message: MC-000055-BT  EC3/IC4 takedown of the AAEH botnet,87,1,0,0,1,3.443558636519167,0.0,1.0
968,A deeper look into ScanBox TLP:GREEN report from PWC UK,39,20,0,1,1,3.276945170465243,0.0,0.0
969,OSINT Bookworm Trojan: A Model of Modular Architecture by Palo Alto Unit 42,11,0,17,0,0,2.867393244972464,115.94117647058825,0.0
970,"OSINT Fidelis Threat Advisory #1014 ""Bots, Machines, and the Matrix""",1,14,24,1,1,4.011365041826379,36.375,1.0
971,OSINT 'Paying-Days' CryptoWall 3.0 Campaign via Magnitude EK report by malwarefor.me,28,28,26,1,1,3.238429674218892,102.0,1.0
972,OSINT  Threat Spotlight: Spam Served With a Side of Dridex from Cisco Talos,0,8,2,1,1,0.0,56.5,1.0
973,OSINT Tracking MiniDionis: CozyCarâ€™s New Ride Is Related to Seaduke by Unit 42 Palo Alto Networks,10,3,1,1,1,3.3082619330884637,111.0,0.0
974,OSINT Analysis of malcious CHM file by OpenDNS,63,2,4,1,1,3.4216240405424987,96.75,1.0
976,OSINT Dalexis/CTB-Locker malspam campaign by SANS Internet Storm Center,9,7,9,1,1,3.077132104821898,80.11111111111111,1.0
977,OSINT The Rotten Tomato Campaign,19,0,3,0,0,3.225134309080657,78.0,0.0
978,OSINT Introducing HATs: Highly Annoying Threats by BlueCoat,73,0,1,0,0,3.1686348124762964,90.0,1.0
979,OSINT Pay No Attention to the Server Behind the Proxy: Mapping FinFisherâ€™s Continuing Proliferation by Citizen Lab,27,10,12,1,1,3.0792454290903093,101.0,0.0
981,OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET,6,0,1,0,0,3.127321872713541,98.0,0.0
982,OSINT The Path to Mass-Producing Cyber Attacks by FireEye,32,20,6,1,1,2.978500084338348,59.333333333333336,0.0
983,OSINT Evil Bunny: Suspect #4,5,32,8,1,1,3.3240495957605214,50.25,0.0
984,OSINT New Discovery: Ties Between Corebot and Darknet Crypt Service by Damballa,55,2,5,1,1,2.564148319045658,35.6,1.0
986,OSINT Democracy in Hong Kong Under Attack blog post from Volexity (Steven Adair),28,19,8,1,1,3.132739580987241,36.875,0.0
987,OSINT Without a Trace: Fileless Malware Spotted in the Wild by Trend Micro,0,0,1,0,0,0.0,112.0,1.0
988,OSINT Darkhotelâ€™s attacks in 2015 by Kaspersky,0,0,21,0,0,0.0,35.95238095238095,0.0
989,OSINT Cylance SPEAR Team: A Threat Actor Resurfaces from Cylance,29,14,2,1,1,2.8901031671070565,87.0,1.0
991,OSINT Macro documents with XOR Encoded Payloads by PhishMe,0,1,34,0,1,0.0,58.1764705882353,1.0
992,OSINT APT30 detection rules Loki Scanner Yara rules by Florian Roth,0,0,2,0,0,0.0,66.5,0.0
993,OSINT  Analysis of Project Cobra Another extensible framework used by the Uroburosâ€™ actors from Gdata,10,0,2,0,0,3.0214889917018257,61.0,0.0
995,OSINT Additional yara rules for Equation Drug by Florian Roth,0,0,3,0,0,0.0,65.66666666666667,0.0
996,OSINT Expansion on Snake,43,6,0,1,1,2.982794763530048,0.0,0.0
998,OSINT New activity of the Blue Termite APT by AlienVault,0,0,17,0,0,0.0,86.0,0.0
999,OSINT Who's Really Spreading through the Bright Star? by Securelist / Kaspersky,3,0,1,0,0,2.966402672795759,80.0,1.0
1000,OSINT 20141029B: Possible RedOctober APT Resurgence from ThreatConnect,0,0,0,0,0,0.0,0.0,0.0
1001,OSINT When ELF.BillGates met Windows by Arkoon+Netasq,2,3,10,1,1,2.7377402784989338,112.1,1.0
1002,OSINT Operation Molerats: Middle East Cyber Attacks Using Poison Ivy by Fire Eye,5,6,1,1,1,3.012851251158888,119.0,0.0
1004,OSINT A deeper look into ScanBox TLP:WHITE report from PWC UK,13,10,3,1,1,3.1709589489564944,60.0,0.0
1005,OSINT The Shade Encryptor: a Double Threat by Kaspersky,0,0,4,0,0,0.0,109.5,1.0
1006,OSINT Puttering into the Future...by Cylance,20,3,6,1,1,3.270755220518208,105.66666666666669,0.0
1007,"OSINT KeyRaider: iOS Malware Steals Over 225,000 Apple Accounts to Create Free App Utopia by Palo Alto Networks Unit 42",2,1,11,0,1,3.1523912776298677,118.45454545454544,1.0
1008,OSINT CryptoWall v4 Emerges Days After Cyber Threat Alliance Report by Palo Alto Networks Unit 42,0,2,13,1,1,0.0,103.46153846153848,1.0
1010,OSINT Tibetan Uprising Day Malware Attacks by Citizen Labs,5,3,10,1,1,3.1013681839446603,46.4,0.0
1011,OSINT Roaming tiger by Anton Cherepanov from ESET,25,10,1,1,1,3.0729927121847105,79.0,1.0
1013,"OSINT Angler EK: More Obfuscation, Fake Extensions, and Other Nonsense by Talos",34,5,1,1,1,3.3229669597776086,51.0,1.0
1014,OSINT DTL-12012015-01: Hong Kong SWC attack from Dragon Threat Labs,2,2,8,1,1,2.9219280948873623,104.875,1.0
1015,OSINT MSRT February update from Microsoft,4,0,6,0,0,3.4826721362272477,96.66666666666669,1.0
1017,OSINT Adobe Zero-day Used in LadyBoyle Attack blog post by Symantec,25,0,3,0,0,3.158243088431188,90.66666666666669,0.0
1018,OSINT Targeted Attacks against Tibetan and Hong Kong Groups Exploiting CVE-2014-4114 by Citizen Lab,4,0,4,0,0,2.98995577422665,111.5,0.0
1019,OSINT Exploring .XYZ (Another Shady TLD Report) by Blue Coat,34,4,1,0,1,3.5010620292081653,88.0,1.0
1020,OSINT Babar: espionage software finally found and put under the microscope by gdata,4,1,2,0,1,3.268050528389068,79.0,0.0
1021,OSINT Neutrino Exploit Kit â€“ One Flash File to Rule Them All by SpiderLabs,0,0,9,0,0,0.0,119.44444444444444,1.0
1022,OSINT Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites by Citizen Labs,9,4,9,1,1,3.339617738802631,98.77777777777776,0.0
1023,Additional IPs for Turla/Uroburos from CIRCL Passive SSL,0,36,2,1,1,0.0,43.0,0.0
1024,OSINT The Sofacy plot thickens by PwC,32,0,2,0,0,3.3893202928116426,66.0,0.0
1025,OSINT The Teenage Mutant Malvertiser Network by FireEye,29,6,2,0,1,3.4663517483911983,75.0,1.0
1026,OSINT An In-Depth Look at How Pawn Stormâ€™s Java Zero-Day Was Used by Trend Micro,3,4,13,1,1,3.299847177235493,52.07692307692308,0.0
1027,OSINT Angler's best friends by SANS ISC Diary,0,36,1,1,1,0.0,61.0,1.0
1028,Regin Scanner,0,0,1,0,0,0.0,39.0,0.0
1030,OSINT Banking Trojan DRIDEX Uses Macros for Infection blog post from Trend Micro,0,2,4,1,1,0.0,91.25,1.0
1031,OSINT Trojanized PuTTY Software by Cisco CSIRT,3,3,22,1,1,3.314371259982524,32.04545454545455,1.0
1032,OSINT Threat Actors Use Sketchy Dating Website to Launch New Home Router Attacks by Damballa,5,2,7,1,1,3.763930630576361,114.57142857142856,0.0
1033,OSINT Defending the White Elephant by Arbor Networks,4,0,2,0,0,3.0731247404040807,104.0,0.0
1034,OSINT Introducing Hi-Zor RAT by Fidelis,3,3,7,1,1,3.162249190337905,97.28571428571428,0.0
1035,OSINT Expansion on Rotten Tomato campaign,27,0,2,0,0,3.1882189710110755,52.0,0.0
1036,OSINT New 'f0xy' malware is intelligent - employs cunning stealth & trickery from Websense,0,1,1,0,1,0.0,126.0,1.0
1038,OSINT OSX/Pintsized Backdoor Additional Details by Zataz / Eric Romang,17,0,1,0,0,3.4959981096126738,78.0,0.0
1039,OSINT A Peek Inside an Affiliateâ€™s Malspam Operation: Kovter and Miuref/Boaxxe Infections by PhishMe,13,16,1,1,1,3.268524558079331,100.0,1.0
1040,OSINT Shellshock exploitation from Red Sky Weekly blog post,2,19,3,1,1,3.8693312611115194,75.66666666666667,1.0
1042,OSINT Operation Double Tap from FireEye,7,5,2,1,1,3.515510003406352,62.5,0.0
1043,OSINT Assorted IOCs associated to Andromeda restlesz.su domain,2,0,5,0,0,3.131823385338463,63.4,1.0
1044,OSINT APT Volatile Cedar APT yara rules by Florian Roth,0,0,2,0,0,0.0,54.5,0.0
1045,OSINT Attacks on East Asia using Google Code for Command and Control by Palo Alto Unit 42,4,8,1,1,1,3.00073241321458,103.0,0.0
1046,OSINT  Evilgrab Delivered by Watering Hole Attack on President of Myanmarâ€™s Website by Palo Alto Unit 42,11,6,7,1,1,3.272428953314808,95.57142857142856,1.0
1047,OSINT New Indicators of Compromise for APT Group Nitro Uncovered blog post by Palo Alto Networks,3,2,1,1,1,2.87337902211902,103.0,0.0
1048,Expansion on OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET by using whois registrant,1932,0,0,0,0,3.130727491445992,0.0,0.0
1049,Expansion on OSINT Operation Pawn Storm: The Red in SEDNIT from Trend Micro,410,1,0,0,1,3.3865197600545343,0.0,1.0
1050,Expansion on MWI by security researcher,136,0,0,0,0,3.473200773477064,0.0,0.0
1051,20150415D: Fareit Malware Targeting Steam Users from ThreatConnect,104,17,3,1,1,3.44550577228624,58.333333333333336,1.0
1052,Pivot on other email addresses found by using the same physical address as support-apple-id.com - potential sofacy,88,0,0,0,0,3.714421639642559,0.0,0.0
1054,Turla digging using TotalHash,0,0,24,0,0,0.0,69.66666666666667,0.0
1055,Fessleak before It Was Cool by OpenDNS,69,5,4,1,1,3.104456002560357,93.75,1.0
1056,OSINT  Cheshire Cat,40,0,8,0,0,3.6501577122051208,96.0,0.0
1057,Expansion based on shared nameserver with a lot of Sofacy domains,1518,0,0,0,0,3.3994777395212146,0.0,0.0
1058,Expansion based on pDNS + whois from OSINT Roaming tiger by Anton Cherepanov from ESET,78,21,1,1,1,3.077433242701215,59.0,0.0
1059,Expansion on 596552@qq.com,54,0,0,0,0,3.071459112925631,0.0,0.0
1060,OSINT Infected Korean Website Installs Banking Malware by Cyphort,11,4,5,1,1,3.1462988177390674,67.0,1.0
1061,OSINT Backdoor.Win32.Equationdrug.A report by Telus,0,0,3,0,0,0.0,56.0,0.0
1062,OSINT Enrichment on OSINT - STRONTIUM: A profile of a persistent and motivated adversary,0,28,0,1,1,0.0,0.0,0.0
1063,"OSINT Cridex, Feodo, Geodo, Dridex, whats next? by abuse.ch",0,9,5,1,1,0.0,17.4,1.0
1064,OSINT Black Energy 2 malware analysis blog post by Joseph Mlodzianowski,1,20,2,1,1,2.9219280948873623,39.5,0.0
1066,OSINT Android.Bankosy: All ears on voice call-based 2FA by Symantec,0,5,13,1,1,0.0,62.30769230769231,0.0
1067,OSINT RTF Exploit Installs Italian RAT: uWarrior by Palo Alto,2,2,6,1,1,3.178927222758197,103.16666666666669,0.0
1068,OSINT Expansion on APT-28 - Evolving Threats: dissection of a Cyber-Espionage attack,7,12,2,1,1,3.305123579161781,139.5,0.0
1070,OSINT Emerging Threat Alert - CVE-2014-4114 blog post by Cylance,0,0,1,0,0,0.0,59.0,0.0
1072,OSINT - Cracking Orcus RAT,0,0,3,0,0,0.0,93.33333333333331,1.0
1073,OSINT EFF Report Operation Manul,10,19,2,1,1,3.323642833425174,56.5,0.0
1074,OSINT New C2 â€“ Neutrino Exploit Kit via pseudoDarkleech HOPTO.ORG gate delivers CrypMic Ransomware by Broad Analysis,2,3,3,1,1,2.613283334294875,65.66666666666667,1.0
1075,Malspam 2016-08-16 (.wsf in .zip) - campaign: 'Blank 2',9,7,10,1,1,3.266482252540363,55.3,1.0
1077,OSINT Additional yara rules for detection Project Sauron by Florian Roth,0,0,1,0,0,0.0,88.0,0.0
1078,OSINT Generic Yara rule to detect PlugX by Jay DiMartino,0,0,1,0,0,0.0,72.0,0.0
1079,"Malspam 2016-08-17 (.docm) - campaign: ""Order Confirmation-""",7,7,7,1,1,3.005961971380523,35.57142857142857,1.0
1080,OSINT - Operation Ghoul: targeted attacks on industrial and engineering organizations,16,1,39,0,1,3.4466300115049964,87.41025641025641,0.0
1082,OSINT Vawtrak C2 â€“ Pin it by Threat Geek,18,0,3,0,0,3.185367666584316,79.66666666666667,1.0
1084,OSINT Rex -Linux P2P Ransom botnet by This Is Security blog,0,0,1,0,0,0.0,70.0,1.0
1085,OSINT Snakes in the Satellites: On-going Turla Infrastructure by PassiveTotal,0,51,3,1,1,0.0,85.33333333333333,0.0
1086,OSINT TorrentLocker Ransomware Email IoCs 8/16/2016 by neonPrimeTime user on AlienVault OTX,55,54,7,1,1,3.4149232606498883,41.142857142857146,1.0
1087,OSINT  Aveo Malware Family Targets Japanese Speaking Users by Palo Alto networks Unit 42,6,3,1,1,1,3.2938840060353667,110.0,1.0
1088,Pivot on whois registrant 844148030@qq.com,65,0,1,0,0,2.763505487883076,114.0,1.0
1089,OSINT Shark Ransomware: Ransomware as a service,5,0,2,0,0,3.030742198564805,89.5,1.0
1090,OSINT Shakti Trojan: Document Thief  by Malwarebytes,3,0,6,0,0,3.497271065656163,74.33333333333333,1.0
1091,Pivot on Shakti domains via PassiveTotal,3,0,3,0,0,3.497271065656163,54.333333333333336,1.0
1092,"Malspam 2016-08-18 (.wsf in .zip) - campaign: ""Emailing: Label""",8,6,8,1,1,3.0851110357968725,35.25,1.0
1093,OSINT Bad News Bears - Panda Banker Starts Looking More Like a Grizzly by ProofPoint,2,0,17,0,0,3.1861561966130267,53.52941176470589,1.0
1094,OSINT Android Marcher: Continuously Evolving Mobile Malware by Zscaler,3,0,4,0,0,3.209055112815065,43.0,1.0
1095,OSINT Domains and IPs involved in JS ransomware delivered through email by burberry on AlienVault OTX,5,1,2,0,1,3.2982171215402105,81.5,1.0
1098,"Malspam 2016-08-24 (.hta in .zip) - campaign: ""Emailing{N}.jpg""",9,8,9,1,1,2.930625345307391,33.333333333333336,1.0
1100,The Million Dollar Dissident - Citizen lab report,21,6,4,1,1,3.0782435853086403,30.5,0.0
1101,"Malspam 2016-08-26 (.wsf in .zip) - campaign: ""Voice Message from Outside Caller""",24,21,25,1,1,3.051600505729988,37.52,1.0
1103,"OSINT - Dridex Returns To Action For Smaller, More Targeted Attacks",0,0,13,0,0,0.0,114.76923076923076,1.0
1104,"Malspam 2016-08-29 (.js in .zip) - campaign: ""Commission""",43,31,47,1,1,3.154095019811423,33.319148936170215,1.0
1105,"Malspam 2016-08-29 (.wsf in .zip) - campaign: ""Please find attached invoice no""",28,23,28,1,1,3.010422147576236,37.35714285714285,1.0
1107,OSINT - German Speakers Targeted by SPAM Leading to Ozone RAT,0,0,3,0,0,0.0,108.0,1.0
1108,Ransomware - Xorist,0,0,2,0,0,0.0,95.5,1.0
1109,Bitcoinminer installed by malware,0,0,4,0,0,0.0,117.0,1.0
1110,"Malspam 2016-08-31 (.hta in .zip) - campaign: ""FW: [Scan]""",29,23,29,1,1,3.0899518940532764,37.310344827586206,1.0
1111,"Malspam 2016-08-31 (.wsf in .zip) - campaign: ""Image|Picture|Photos|Photo|Document""",23,16,7,1,1,2.8959410082912056,33.0,1.0
1112,"Malspam 2016-08-31 (.js in .zip) - campaign: ""bank transactions""",46,38,11,1,1,3.0620552632725917,33.36363636363637,1.0
1114,"Malspam 2016-09-01 (.hta in .zip) - campaign: ""Voice Message from Outside Caller""",23,24,24,1,1,3.007528042636126,34.916666666666664,1.0
1115,"Malspam 2016-09-01 (.wsf in .zip) - campaign: ""Please find attached invoice no:""",34,25,4,1,1,3.033329920741745,37.5,1.0
1116,"Malware Posing as Human Rights Organizations and Commercial Software Targeting Iranians, Foreign Policy Institutions and Middle Eastern Countries (ExtremeDownloader and Strealer)",3,1,4,0,1,3.6665257918295033,106.5,0.0
1117,"Malspam 2016-09-02 (.wsf in .zip) - campaign: ""icloud.com""",19,16,21,1,1,3.147866063635832,33.19047619047619,1.0
1118,"Malspam 2016-09-05 (.js in .zip) - campaign: ""Credit card receipt""",3,2,3,1,1,3.69676517814858,33.666666666666664,1.0
1119,Malspam 2016-09-05 (.wsf in .zip),22,18,22,1,1,3.0658380172094537,39.31818181818182,1.0
1120,"Malspam 2016-09-06 (.js in .zip) - campaign: ""August invoice""",3,1,5,0,1,3.847061234955321,33.4,1.0
1121,"Malspam 2016-09-06 (.js in .zip) - campaign: ""copies""",2,1,4,0,1,3.76814877038706,33.0,1.0
1122,"Malspam 2016-09-06 (.wsf in .zip) - campaign: ""Invoice INV[x]""",13,10,13,1,1,3.120712386917137,35.23076923076923,1.0
1123,"OSINT - PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",0,0,11,0,0,0.0,117.0,1.0
1125,"Malspam 2016-09-06 (.js in .zip) - campaign: ""Suspected Purchases""",3,3,6,1,1,3.7261478087890096,32.5,1.0
1126,"Malspam 2016-09-06 (.wsf in .zip) - campaign: 'Message from ""CUKPR[x]""'",32,21,33,1,1,2.9077653123124567,35.57575757575758,1.0
1127,"Malspam 2016-09-07 (.js in .zip) - campaign: ""Agreement form""",5,2,7,1,1,3.637112056540514,32.0,1.0
1128,"Malspam 2016-09-08 (.wsf in .zip) - campaign: ""New voice mail message from""",25,20,25,1,1,3.161966851378304,36.84,1.0
1129,Malspam 2016-09-08 (.wsf in .zip) - campaign: icloud.com,26,25,16,1,1,3.0863737982095363,35.375,1.0
1130,"Malspam 2016-09-09 (.hta in .dzip) - campaign: ""Order confirmation""",28,17,28,1,1,3.4190949359787024,32.142857142857146,1.0
1131,"Malspam 2016-09-09 (.wsf in .zip) - campaign: ""Documents Requested""",17,15,17,1,1,3.2446342225776488,34.35294117647059,1.0
1132,OSINT - The Dukes R&D Finds a New Anti-Analysis Technique,0,0,1,0,0,0.0,117.0,1.0
1133,"Malspam 2016-09-12 (.js in .zip) - campaign: ""Budget report""",3,1,2,0,1,3.168727083297009,30.5,1.0
1134,"Malspam 2016-09-12 (.wsf in .zip) - campaign: ""Photo|Image""",17,15,17,1,1,3.2505842581352344,31.235294117647054,1.0
1135,"Malspam 2016-09-13 (.hta in .zip) - campaign: ""Accounts Documentation - Invoices""",33,23,33,1,1,3.408929840515305,38.96969696969697,1.0
1136,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Account report""",6,2,6,1,1,3.27734283399978,26.33333333333333,1.0
1137,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""payment copy""",31,31,31,1,1,3.40138283624315,30.096774193548388,1.0
1138,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Tax invoice""",5,4,5,1,1,3.2303205708528977,27.0,1.0
1139,"Malspam 2016-09-14 (.js in .zip) - campaign: ""Delivery Confirmation""",6,6,6,1,1,3.344926359185095,36.5,1.0
1140,"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""Documents Requested""",43,39,31,1,1,3.27330991051408,31.741935483870968,1.0
1141,"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""SCAN""",24,24,24,1,1,3.199925840923852,36.083333333333336,1.0
1142,"Malspam 2016-09-16 (.hta in .zip) - campaign: ""(Attached|Emailing|Copy|File): (Scan|Receipt|Document)(integer)""",26,25,26,1,1,3.338550391688095,28.76923076923077,1.0
1143,"Malspam 2016-09-15 (.js in .zip) - campagin: ""Booking confirmation""",3,2,15,1,1,3.201931730020445,27.866666666666667,1.0
1144,"Malspam 2016-09-16 (.js in .zip) - campaign: ""Re: request""",3,2,13,1,1,3.321117634043137,28.0,1.0
1145,OSINT - ELF.Rex,0,0,2,0,0,0.0,85.0,1.0
1146,"Malspam 2016-09-16 (.wsf in .zip) - campaign: ""(SCAN|FAX|DOC|IMG)_{integer}""",29,28,28,1,1,3.2985546450894003,32.892857142857146,1.0
1147,"Malspam 2016-09-19 (.js in .zip) - campaign: ""Express Parcel service""",3,2,15,1,1,3.1528780189888628,27.2,1.0
1148,Dridex IoC's,0,0,1,0,0,0.0,61.0,1.0
1149,OSINT - Malicious Macros Add Sandbox Evasion Techniques to Distribute New Dridex,0,0,10,0,0,0.0,95.6,1.0
1150,"Malspam 2016-09-20 (.hta in .zip) - campaign: ""<no subject>""",18,19,19,1,1,3.425780828297319,40.26315789473684,1.0
1151,OSINT - Tofsee â€“ modular spambot,0,0,0,0,0,0.0,0.0,1.0
1152,OSINT - Hunting Libyan Scorpions,5,1,1,0,1,2.951345836113242,79.0,0.0
1153,OSINT - Sofacyâ€™s â€˜Komplexâ€™ OS X Trojan by Palo Alto networks,3,1,8,0,1,3.479777860628845,113.125,0.0
1154,"Malspam 2016-09-27 (.wsf in .zip) - campaign: ""{integer}.zip""",27,27,27,1,1,3.4002334126757074,30.666666666666668,1.0
1155,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Emailing""",15,16,15,1,1,3.1867118465728552,30.53333333333333,1.0
1156,"Malspam 2016-09-29 (.xls) - campaign: ""Receipt""",8,8,8,1,1,3.4121779874074503,31.125,1.0
1157,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Parcel details""",7,7,7,1,1,3.324594474098578,28.714285714285715,1.0
1158,"Malspam 2016-09-30 (.doc) - campaign: ""Receipt""",11,11,11,1,1,3.2471585513607595,30.454545454545453,1.0
1159,OSINT - Investigation of Linux.Mirai Trojan family,0,2,5,1,1,0.0,88.8,1.0
1160,"Malspam 2016-10-03 (.xls) - campaign: ""[Scan]""",6,4,10,1,1,3.28547193653802,28.6,1.0
1161,"Malspam 2016-10-03 (.xls) - campaign: ""Invoice-""",8,8,8,1,1,3.113881114050478,28.875,1.0
1164,OSINT - How Stampado Ransomware Analysis Led To Yara Improvements,0,0,5,0,0,0.0,115.4,1.0
1165,OSINT - Odinaff: New Trojan used in high level financial attacks,0,0,41,0,0,0.0,116.36585365853658,0.0
1166,Spam 2016-10-12 (mule acquisition) - probably related to Locky resources,25,26,26,1,1,3.295438627974084,64.0,1.0
