event_id,event_info,date,threat_level_id,num_domains,num_ips,num_sha256,num_urls,has_malware_hash,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,critical,clean_text
119,Locky of the day (20160520),2016-05-23,3,1,1,1,1,1,0,1,3.321928094887362,117.0,1.0,locky day
120,OSINT - APT Case RUAG Technical Report,2016-05-23,1,0,12,0,25,1,1,1,0.0,62.12,0.0,osint apt case ruag technical report
121,OSINT - Operation Ke3chang Resurfaces With New TidePool Malware,2016-05-23,2,1,0,15,1,1,0,0,3.238901256602631,107.0,0.0,osint operation kechang resurfaces new tidepool malware
122,OSINT - Targeted Attacks against Banks in the Middle East,2016-05-24,3,1,0,0,4,0,0,0,2.9219280948873623,52.75,1.0,osint targeted attack bank middle east
124,OSINT - Looking Into a Cyber-Attack Facilitator in the Netherlands by Trend Micro,2016-04-21,1,68,0,0,2,0,0,0,3.370319805049784,114.0,0.0,osint looking cyberattack facilitator netherlands trend micro
125,OSINT - Dogspectus Ransomware Analysis,2016-05-19,3,0,0,1,10,1,0,0,0.0,50.3,1.0,osint dogspectus ransomware analysis
126,OSINT - New Wekby Attacks Use DNS Requests As Command and Control Mechanism,2016-05-25,3,7,0,7,12,1,0,0,3.4734471974956262,107.33333333333331,1.0,osint new wekby attack use dns request command control mechanism
128,OSINT - CVE-2015-2545: overview of current threats,2016-05-25,2,6,6,25,26,1,1,1,2.9368674237668637,116.07692307692308,0.0,osint cve overview current threat
130,Malspam - Locky - 2016-05-26 (.docm),2016-05-26,3,8,6,0,23,0,1,1,3.396874445203971,97.17391304347828,1.0,malspam locky docm
132,Malspam - 2016-05-27 - Locky - .docm,2016-05-27,3,18,15,0,44,0,1,1,3.2783468282561934,89.02272727272727,1.0,malspam locky docm
133,OSINT - Keep Calm and (Donâ€™t) Enable Macros: A New Threat Actor Targets UAE Dissidents,2016-05-30,2,5,2,2,12,1,1,1,3.5941144330410424,43.91666666666666,0.0,osint keep calm dont enable macro new threat actor target uae dissident
134,A Universal Windows Bootkit An analysis of the MBR bootkit referred to as â€œHDRootâ€,2016-06-01,3,0,0,1,3,1,0,0,0.0,77.33333333333333,1.0,universal window bootkit analysis mbr bootkit referred hdroot
136,OSINT - Ð‘Ð°Ð½ÐºÐ¾Ð²ÑÐºÐ¸Ð¹ Ñ‚Ñ€Ð¾ÑÐ½ÐµÑ† Lurk: ÑÐ¿ÐµÑ†Ð¸Ð°Ð»ÑŒÐ½Ð¾ Ð´Ð»Ñ Ð Ð¾ÑÑÐ¸Ð¸ (Banking Trojan Lurk: specially for Russia),2016-06-01,2,22,0,16,17,1,0,0,3.6087353533566695,115.05882352941175,0.0,osint lurk banking trojan lurk specially russia
137,OSINT - IRONGATE ICS Malware: Nothing to See Here...Masking Malicious Activity on SCADA Systems,2016-06-02,2,0,0,8,9,1,0,0,0.0,112.66666666666669,0.0,osint irongate ic malware nothing see heremasking malicious activity scada system
138,"OSINT - CryptXXX Ransomware Learns the Samba, Other New Tricks With Version 3.100",2016-06-06,3,0,1,4,5,1,0,1,0.0,116.8,1.0,osint cryptxxx ransomware learns samba new trick version
139,"OSINT - Lame proxychanger, apparently related to a clickfraud botnet.",2016-06-06,3,3,1,18,25,1,0,1,3.1847472263418304,94.24,1.0,osint lame proxychanger apparently related clickfraud botnet
140,OSINT - LinkedIn information used to spread banking malware in the Netherlands,2016-06-09,3,1,1,1,3,1,0,1,3.378783493486176,87.33333333333333,1.0,osint linkedin information used spread banking malware netherlands
141,OSINT -  Communications of the Bolek Trojan,2016-06-12,3,3,0,4,5,1,0,0,3.6814844480667728,107.4,1.0,osint communication bolek trojan
142,OSINT - Reverse-engineering DUBNIUM,2016-06-12,3,0,0,15,16,1,0,0,0.0,114.8125,1.0,osint reverseengineering dubnium
143,OSINT - Mofang: A politically motivated information stealing adversary,2016-06-14,2,19,1,40,39,1,0,1,3.3222874577304085,110.51282051282053,0.0,osint mofang politically motivated information stealing adversary
144,OSINT New Sofacy Attacks Against US Government Agency by Palo Alto Unit 42,2016-06-15,1,5,1,7,6,1,0,1,3.0597868747731027,115.16666666666669,0.0,osint new sofacy attack government agency palo alto unit
145,OSINT - Setting Sights On Retail: AbaddonPOS Now Targeting Specific POS Software,2016-06-17,3,0,2,4,8,1,1,1,0.0,85.25,1.0,osint setting sight retail abaddonpos targeting specific po software
146,OSINT - PlugX goes to the registry (and India),2015-03-26,2,12,0,15,16,1,0,0,3.0077590366305405,116.3125,0.0,osint plugx go registry india
147,Malspam (2016-06-22) - .js in .zip - Locky is back,2016-06-22,3,48,46,0,49,0,1,1,3.219184509385038,30.73469387755102,1.0,malspam zip locky back
148,OSINT - The Curious Case of an Unknown Trojan Targeting German-Speaking Users,2016-06-22,3,31,0,8,8,1,0,0,3.434368576157901,115.625,1.0,osint curious case unknown trojan targeting germanspeaking user
150,Malspam 2016-06-24 (Locky),2016-06-24,3,17,25,0,29,0,1,1,3.227149029192256,35.51724137931034,1.0,malspam locky
151,"OSINT - Doh! New ""Bart"" Ransomware from Threat Actors Spreading Dridex and Locky",2016-06-27,3,0,0,4,8,1,0,0,0.0,88.0,1.0,osint doh new bart ransomware threat actor spreading dridex locky
152,Malspam 2016-06-27,2016-06-27,3,30,35,0,37,0,1,1,3.3370826890655634,33.054054054054056,1.0,malspam
153,Malspam 2016-06-28 (Locky campaign subject: 'Updated'),2016-06-28,3,25,31,0,32,0,1,1,3.3306072436629317,33.03125,1.0,malspam locky campaign subject updated
154,OSINT - Retefe banking Trojan targets UK banking customers,2016-06-28,3,0,0,5,6,1,0,0,0.0,109.66666666666669,1.0,osint retefe banking trojan target banking customer
155,OSINT - Linux/GafGyt - DVR devices compromised/infected,2016-06-28,3,0,5,15,20,1,1,1,0.0,104.95,1.0,osint linuxgafgyt dvr device compromisedinfected
156,Malspam 2016-06-28 (Locky campaign subject: 'report'),2016-06-28,3,26,32,0,44,0,1,1,3.2166759357392847,31.068181818181817,1.0,malspam locky campaign subject report
158,Malspam 2016-06-29 (campaign subject: 'new invoice'),2016-06-29,3,17,41,0,5,0,1,1,3.1095993458306683,36.0,1.0,malspam campaign subject new invoice
159,OSINT - Prince of Persia â€“ Game Over,2016-06-29,3,67,6,2,2,1,1,1,3.3407411873987694,101.0,1.0,osint prince persia game
160,Malspam 2016-06-29 (campaign subject: 'Financial report'),2016-06-29,3,12,30,0,6,0,1,1,3.1062519655905585,35.5,1.0,malspam campaign subject financial report
161,Malspam 2016-06-30 (campaign subject: 'Documents copies'),2016-06-30,3,35,28,0,46,0,1,1,3.0109557334027626,34.04347826086956,1.0,malspam campaign subject document copy
162,OSINT - Satana ransomware â€“ threat coming soon?,2016-06-30,3,0,0,2,3,1,0,0,0.0,102.0,1.0,osint satana ransomware threat coming soon
163,OSINT - Apocalypse: Ransomware which targets companies through insecure RDP,2016-06-30,3,0,0,1,2,1,0,0,0.0,110.0,1.0,osint apocalypse ransomware target company insecure rdp
165,"Malspam 2016-07-04 (testrun, subject 'Scanned image'), .docm",2016-07-04,3,1,1,0,1,0,0,1,3.840402546702505,46.0,1.0,malspam testrun subject scanned image docm
166,"Malspam 2016-07-05 (subject 'Scanned image'), .docm",2016-07-05,3,6,6,0,6,0,1,1,3.4478787132163835,33.166666666666664,1.0,malspam subject scanned image docm
168,OSINT - The Dropping Elephant â€“ aggressive cyber-espionage in the Asian region,2016-07-10,3,5,0,9,26,1,0,0,2.5834092389567,58.65384615384615,1.0,osint dropping elephant aggressive cyberespionage asian region
169,"OSINT - NetTraveler APT Targets Russian, European Interests",2016-07-12,2,6,3,11,17,1,1,1,3.068511894057597,98.88235294117646,0.0,osint nettraveler apt target russian european interest
170,Malspam 2016-07-13 (Locky campaign 'Profile'),2016-07-13,3,37,32,0,44,0,1,1,3.2213413007073863,30.113636363636363,1.0,malspam locky campaign profile
171,Malspam 2016-07-12 (Locky campaign 'Fw:'),2016-07-13,3,44,40,0,45,0,1,1,3.21249341475972,29.55555555555556,1.0,malspam locky campaign
172,Malspam 2016-07-13 .wsf campaign,2016-07-13,3,5,5,0,5,0,1,1,3.438515281434365,29.0,1.0,malspam wsf campaign
173,Malspam 2016-07-14 .wsf campaign,2016-07-14,3,24,24,0,24,0,1,1,3.3197479175060303,31.20833333333333,1.0,malspam wsf campaign
174,Malspam 2016-07-15 .zip/.jse,2016-07-15,3,0,2,0,1,0,1,1,0.0,36.0,1.0,malspam zipjse
175,"Malspam 2016-07-18 .wsf (campaign: ""bank account report"")",2016-07-18,3,20,20,0,20,0,1,1,3.4323855244680685,30.5,1.0,malspam wsf campaign bank account report
176,"Malspam 2016-07-18 .wsf->.gif (campaign: ""RE: firstname.lastname"")",2016-07-18,3,0,1,0,2,0,0,1,0.0,77.5,1.0,malspam wsfgif campaign firstnamelastname
177,"Malspam 2016-07-18 .wsf (campaign: ""company database"")",2016-07-18,3,16,16,0,16,0,1,1,3.3454936612296238,29.0,1.0,malspam wsf campaign company database
178,"Malspam 2016-07-19 .wsf (campaign: ""new invoice"")",2016-07-19,3,16,16,0,49,0,1,1,3.167275230898181,30.551020408163264,1.0,malspam wsf campaign new invoice
179,"Malspam 2016-07-19 .docm (campaign: ""Documents from work"")",2016-07-19,3,1,1,0,1,0,0,1,3.095795255000934,25.0,1.0,malspam docm campaign document work
180,"Malspam 2016-07-21 .wsf (campaign: ""fixed invoice"")",2016-07-21,3,18,18,0,19,0,1,1,3.127378291981785,31.210526315789476,1.0,malspam wsf campaign fixed invoice
181,"Malspam 2016-07-22 .js in .zip with embedded Locky (campaign: ""Financial statement"")",2016-07-22,3,0,4,0,6,0,1,1,0.0,66.66666666666667,1.0,malspam zip embedded locky campaign financial statement
182,"OSINT - Kovter becomes almost file-less, creates a new file type, and gets some new certificates",2016-07-23,3,0,0,4,13,1,0,0,0.0,101.23076923076924,1.0,osint kovter becomes almost fileless creates new file type get new certificate
183,OSINT - Patchwork cyberespionage group expands targets from governments to wide range of industries,2016-07-26,2,19,2,31,32,1,1,1,3.253599149526625,117.03125,0.0,osint patchwork cyberespionage group expands target government wide range industry
184,Guccifer 2.0: All Roads Lead to Russia - Threatconnect report,2016-07-26,1,2,7,0,1,0,1,1,3.2743542474642435,63.0,0.0,guccifer road lead russia threatconnect report
185,OSINT - The Mad Max DGA,2016-07-28,3,144,1,1,2,1,0,1,3.5244159080553974,85.0,1.0,osint mad max dga
186,OSINT - LuminosityLink RAT,2016-08-02,3,1,1,1,2,1,0,1,2.5032583347756456,111.0,1.0,osint luminositylink rat
187,OSINT - NANHAISHU RATing the South China Sea,2016-08-04,2,10,0,4,6,1,0,0,1.8669925001442311,106.66666666666669,0.0,osint nanhaishu rating south china sea
188,OSINT - Strider: Cyberespionage group turns eye of Sauron on targets,2016-08-08,3,3,0,10,17,1,0,0,3.1407564160235584,87.88235294117646,1.0,osint strider cyberespionage group turn eye sauron target
189,OSINT - ProjectSauron: top level cyber-espionage platform covertly extracts encrypted government comms,2016-08-08,1,5,6,10,15,1,1,1,3.3032758686368253,99.6,0.0,osint projectsauron top level cyberespionage platform covertly extract encrypted government comms
190,OSINT Group5: Syria and the Iranian Connection by Citizen Lab,2016-08-08,2,0,1,7,6,1,0,1,0.0,104.83333333333331,0.0,osint group syria iranian connection citizen lab
192,OSINT Massive AdGholas Malvertising Campaigns Use Steganography and File Whitelisting to Hide in Plain Sight by ProofPoint,2016-07-28,3,37,31,12,1,1,1,1,3.3025158389409186,152.0,1.0,osint massive adgholas malvertising campaign use steganography file whitelisting hide plain sight proofpoint
194,OSINT Lost your iPhone? Be on guard for a perfectly-timed Apple ID phishing attack by Hot For Security,2016-08-08,3,1,0,0,1,0,0,0,3.684560814286289,122.0,1.0,osint lost iphone guard perfectlytimed apple phishing attack hot security
195,Expansion on OSINT Lost your iPhone? Be on guard for a perfectly-timed Apple ID phishing attack by Hot For Security,2016-08-08,3,24,2,0,4,0,1,1,3.520005583485828,53.0,1.0,expansion osint lost iphone guard perfectlytimed apple phishing attack hot security
196,Pivot on What's in a server name (on APT28/Sofacy) by ThreatConnect,2016-07-11,2,73,0,0,1,0,0,0,3.385982910930969,49.0,0.0,pivot whats server name aptsofacy threatconnect
197,What's in a server name (on APT28/Sofacy) by ThreatConnect,2016-07-11,2,60,3,0,1,1,1,1,3.3852880211037184,49.0,0.0,whats server name aptsofacy threatconnect
198,OSINT DarkHotel samples at WooYun,2016-05-13,2,2,0,0,1,0,0,0,3.602365163368134,36.0,0.0,osint darkhotel sample wooyun
199,OSINT H-Worm IOCs from WooYun,2016-07-01,2,50,0,0,1,0,0,0,3.0032737264741733,36.0,0.0,osint hworm iocs wooyun
200,OSINT Threat Group-4127 Targets Google Accounts by Secureworks,2016-06-26,1,2,0,0,1,0,0,0,3.3482359449971693,78.0,0.0,osint threat group target google account secureworks
202,OSINT Microsoft Office Zero-Day CVE-2015-2424 Leveraged By Tsar Team report by iSight,2015-07-15,1,3,1,1,2,1,0,1,3.043900141023683,109.5,0.0,osint microsoft office zeroday cve leveraged tsar team report isight
203,OSINT - Rotten Apples: Apple-Like Malicious Phishing Domains by FireEye,2016-06-07,2,98,0,0,1,0,0,0,3.8924183930400793,77.0,0.0,osint rotten apple applelike malicious phishing domain fireeye
204,"OSINT - FBI MSIL/Samas.A Ransomware Flash Alerts (FBI Flash Alert MC-000068-MW, February 18, 2016  & FBI Flash Alert MC-000070-MW, March 25, 2016)",2016-05-24,3,0,0,56,44,1,0,0,0.0,114.20454545454544,1.0,osint fbi msilsamasa ransomware flash alert fbi flash alert mcmw february fbi flash alert mcmw march
208,OSINT Angler Exploit Kit Utilizing 302 Cushioning and Domain Shadowing by Zscaler,2015-04-03,3,4500,0,0,5,0,0,0,3.552916518888697,73.8,1.0,osint angler exploit kit utilizing cushioning domain shadowing zscaler
221,OSINT Pony Up: Tracing Ponyâ€™s Threat Cycle and Multi-Stage Infection Chain by Damballa,2015-06-30,3,186,87,40,44,1,1,1,3.4046789110232565,112.0,1.0,osint pony tracing pony threat cycle multistage infection chain damballa
229,OSINT Revealing the Cyber-Kraken (Threat Group 3390 / Emissary Panda) by SecureWorks,2015-08-05,2,77,25,14,2,1,1,1,3.3356234105051445,94.5,0.0,osint revealing cyberkraken threat group emissary panda secureworks
230,OSINT Evolution of the Nuclear Exploit Kit by Cisco Talos group,2014-10-09,3,189,0,22,3,1,0,0,2.776236588646985,72.0,1.0,osint evolution nuclear exploit kit cisco talos group
231,OSINT  Musical Chairs: Multi-Year Campaign Involving New Variant of Gh0st Malware by Palo Alto Networks Unit 42,2015-09-08,2,2,4,61,49,1,1,1,3.409672469995536,117.16326530612244,0.0,osint musical chair multiyear campaign involving new variant ghst malware palo alto network unit
232,OSINT Additional indicators relating to Sofacy (APT28) phishing blog post by PWC,2014-10-28,3,205,0,0,2,0,0,0,3.3433999287865315,95.5,1.0,osint additional indicator relating sofacy apt phishing blog post pwc
233,OSINT Potao Express samples from contagiodump,2015-08-12,2,0,0,62,1,1,0,0,0.0,66.0,0.0,osint potao express sample contagiodump
234,OSINT Systematic cyber attacks against Israeli and Palestinian targets going on for a year by Norman,2012-10-03,3,26,0,37,38,1,0,0,3.0031113024552623,116.42105263157896,1.0,osint systematic cyber attack israeli palestinian target going year norman
235,OSINT In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia by ProofPoint,2015-09-18,2,16,2,35,35,1,1,1,3.21032306894651,115.51428571428572,0.0,osint pursuit optical fiber troop intel targeted attack distributes plugx russia proofpoint
236,OSINT Regin samples shared by VirusShare,2014-11-26,1,0,0,0,3,0,0,0,0.0,45.0,0.0,osint regin sample shared virusshare
237,OSINT YiSpecter: First iOS Malware That Attacks Non-jailbroken Apple iOS Devices by Abusing Private APIs by Palo Alto Networks Unit 42,2015-10-04,3,9,0,39,40,1,0,0,2.725480556997868,117.525,1.0,osint yispecter first io malware attack nonjailbroken apple io device abusing private apis palo alto network unit
238,Secret Malware in European Union Attack Linked to U.S. and British Intelligence article by the Intercept,2014-11-24,1,0,0,33,1,1,0,0,0.0,85.0,0.0,secret malware european union attack linked british intelligence article intercept
239,OSINT Trojan.Win32.Banker.NWT by AlienVault and Telus,2015-10-20,3,5,0,34,41,1,0,0,3.335623034873362,105.48780487804878,1.0,osint trojanwinbankernwt alienvault telus
240,OSINT Duuzer back door Trojan targets South Korea to take over computers by Symantec,2015-10-26,2,0,0,39,33,1,0,0,0.0,116.51515151515152,0.0,osint duuzer back door trojan target south korea take computer symantec
241,OSINT Analysis of DHS NCCIC Indicators blog post by Secureworks,2014-02-14,2,6,4,13,1,1,1,1,2.9805260246312497,94.0,0.0,osint analysis dhs nccic indicator blog post secureworks
243,OSINT Morpho: Profiting from high-level corporate attacks by Symantec,2015-07-08,2,8,4,49,23,1,1,1,3.5008470231325943,116.2608695652174,0.0,osint morpho profiting highlevel corporate attack symantec
244,OSINT The Italian Connection: An analysis of exploit supply chains and digital quartermasters by Shadowserver,2015-08-10,2,23,9,0,6,1,1,1,3.1300512848790083,65.16666666666667,0.0,osint italian connection analysis exploit supply chain digital quartermaster shadowserver
245,OSINT Expansion on hacking team VPS IPs using PassiveTotal by Brandon Dixon,2015-07-06,2,101,31,0,1,0,1,1,3.280330054024236,40.0,0.0,osint expansion hacking team vps ip using passivetotal brandon dixon
246,OSINT - Case Study of Malicious Actors: Going Postal by CERT.pl,2015-10-16,3,77,6,12,14,1,1,1,3.45414145131651,104.64285714285714,1.0,osint case study malicious actor going postal certpl
247,"OSINT ScanBox framework â€“ whoâ€™s affected, and whoâ€™s using it?  by PWC",2014-10-27,2,70,30,3,1,1,1,1,3.269044879041562,108.0,0.0,osint scanbox framework who affected who using pwc
248,OSINT Winnti OpSMN new malware RE report by Novetta,2015-04-07,2,0,0,85,4,1,0,0,0.0,66.75,0.0,osint winnti opsmn new malware report novetta
249,OSINT Attacks against Israeli & Palestinian interests by PwC,2015-04-27,2,41,10,26,2,1,1,1,3.030578314283432,86.0,0.0,osint attack israeli palestinian interest pwc
250,OSINT Cmstar Downloader: Lurid and Enfalâ€™s New Cousin by Palo Alto Unit 42,2015-05-18,2,32,0,31,6,1,0,0,3.248700924391488,73.0,0.0,osint cmstar downloader lurid enfals new cousin palo alto unit
251,OSINT IOC from ponmocup malware,2015-12-03,3,53,70,0,1,0,1,1,3.375704248724919,76.0,1.0,osint ioc ponmocup malware
253,OSINT APT28: A Window into Russiaâ€™s Cyber Espionage Operations? blog post by FireEye,2014-10-27,2,23,1,11,13,1,0,1,3.085050485790686,88.53846153846153,0.0,osint apt window russia cyber espionage operation blog post fireeye
254,OSINT Trend Micro Exposes LURID APT,2011-09-22,2,28,13,18,8,1,1,1,3.3154541058765226,40.5,0.0,osint trend micro expose lurid apt
258,OSINT The Casino Malvertising Campaign by MalwareBytes,2015-11-17,3,0,0,24,25,1,0,0,0.0,115.76,1.0,osint casino malvertising campaign malwarebytes
259,OSINT Analysis of KRIPTOVOR: Infostealer+Ransomware by FireEye,2015-04-08,3,5,1,0,15,1,0,1,3.340588522345308,40.73333333333333,1.0,osint analysis kriptovor infostealerransomware fireeye
260,OSINT OrcaRAT - A whale of a tale blog post by PWC,2014-10-20,3,56,21,4,1,1,1,1,3.163084138227891,82.0,1.0,osint orcarat whale tale blog post pwc
261,OSINT Enterprises Hit by BARTALEX Macro Malware in Recent Spam Outbreak by Trend Micro,2015-04-27,3,0,0,19,20,1,0,0,0.0,117.4,1.0,osint enterprise hit bartalex macro malware recent spam outbreak trend micro
263,FBI Flash Message: MC-000055-BT  EC3/IC4 takedown of the AAEH botnet,2015-04-11,3,87,1,0,0,0,0,1,3.443558636519167,0.0,1.0,fbi flash message mcbt ecic takedown aaeh botnet
264,A deeper look into ScanBox TLP:GREEN report from PWC UK,2015-02-24,2,39,20,5,0,1,1,1,3.276945170465243,0.0,0.0,deeper look scanbox tlpgreen report pwc
265,OSINT Bookworm Trojan: A Model of Modular Architecture by Palo Alto Unit 42,2015-11-10,2,11,0,16,17,1,0,0,2.867393244972464,115.94117647058825,0.0,osint bookworm trojan model modular architecture palo alto unit
