,event_info,threat_level_id,num_ips,has_multiple_ip_ranges,unique_ip_countries,criticite
1154,"Malspam 2016-09-27 (.wsf in .zip) - campaign: ""{integer}.zip""",3,27,1,1,1.0
1155,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Emailing""",3,16,1,1,1.0
1156,"Malspam 2016-09-29 (.xls) - campaign: ""Receipt""",3,8,1,1,1.0
1157,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Parcel details""",3,7,1,1,1.0
1158,"Malspam 2016-09-30 (.doc) - campaign: ""Receipt""",3,11,1,1,1.0
1159,OSINT - Investigation of Linux.Mirai Trojan family,3,2,1,1,1.0
1160,"Malspam 2016-10-03 (.xls) - campaign: ""[Scan]""",3,4,1,1,1.0
1161,"Malspam 2016-10-03 (.xls) - campaign: ""Invoice-""",3,8,1,1,1.0
1164,OSINT - How Stampado Ransomware Analysis Led To Yara Improvements,3,0,0,0,1.0
1165,OSINT - Odinaff: New Trojan used in high level financial attacks,2,0,0,0,0.0
1166,Spam 2016-10-12 (mule acquisition) - probably related to Locky resources,3,26,1,1,1.0
1167,Spam 2016-10-14 (mule acquisition) - probably related to Locky resources,3,3,1,1,1.0
1168,ELF Linux/NyaDrop,3,1,0,1,1.0
1169,Spam 2016-10-16 (mule acquisition) - probably related to Locky resources,3,4,1,1,1.0
1170,Spam week 43 (mule acquisition) - probably related to Locky resources,3,12,1,1,1.0
1171,OSINT - Malspam delivers NanoCore RAT,3,2,1,1,1.0
1172,OSINT -  The new .LNK between spam and Locky infection,3,2,1,1,1.0
1173,OSINT - TeamXRat: Brazilian cybercrime meets ransomware,3,0,0,0,1.0
1174,Malspam week 44 (2016-10-24) - Locky ('Sebek'),3,1,0,1,1.0
1176,OSINT - Houdiniâ€™s Magic Reappearance,2,3,1,1,0.0
1179,OSINT - PSA: Conference Invite used as a Lure by Operation Lotus Blossom Actors,2,1,0,1,0.0
1180,OSINT - Flying Dragon Eye: Uyghur Themed Threat Activity,2,5,1,1,0.0
1181,Yara Rule Set - detection of Empire by Florian Roth (PowerShell and Python post-exploitation agent.),3,0,0,0,1.0
1182,OSINT - Veil-Framework Infects Victims of Targeted OWA Phishing Attack,3,0,0,0,1.0
1183,OSINT - Exaspy â€“ Commodity Android Spyware Targeting High-level Executives,3,0,0,0,1.0
1185,OSINT - Floki Bot and the stealthy dropper,3,0,0,0,1.0
1186,OSINT - The first cryptor to exploit Telegram,3,0,0,0,1.0
1187,OSINT - BlackNurse Denial of Service Attack,3,0,0,0,1.0
1188,OSINT - Hades Locker Ransomware Mimics Locky,3,0,0,0,1.0
1189,OSINT - Ransoc Desktop Locking Ransomware Ransacks Local Files and Social Media Profiles,3,4,1,1,1.0
1190,OSINT - Microsoft Word Intruder 8 Adds Support for Flash Vulnerability CVE-2016-4117,3,3,1,1,1.0
1191,"OSINT -  HackingTeam back for your Androids, now extra insecure!",2,2,1,1,0.0
1192,OSINT - New Carbanak / Anunak Attack Methodology,2,10,1,1,0.0
1193,It’s Parliamentary: KeyBoy and the targeting of the Tibetan Community,2,8,1,1,0.0
1194,OSINT - Nemucod downloader spreading via Facebook,3,2,1,1,1.0
1196,OSINT -  Fareit Spam: Rocking Out to a New File Type,3,1,0,1,1.0
1197,Cerber 5.0 through Google via onion gateway,3,0,0,0,1.0
1198,"OSINT - New SmsSecurity Variant Roots Phones, Abuses Accessibility Features and TeamViewer",3,0,0,0,1.0
1199,OSINT -  Shamoon 2: Return of the Disttrack Wiper,3,0,0,0,1.0
1200,OSINT - A PBot (PHP + Perl Backdoor IRC Bot + Network Attack Tool) Infection on hegeman.com,3,0,0,0,1.0
1201,OSINT - MMD-0033-2015 - Linux/XorDDoS infection incident report (CNC: HOSTASA.ORG),3,6,1,1,1.0
1202,"OSINT - Another story of Unix Trojan: Tsunami/Kaiten.c (IRC/Bot) w/ Flooder, Backdoor at a hacked xBSD",3,3,1,1,1.0
1203,OSINT - Readers of popular websites targeted by stealthy Stegano exploit kit hiding in pixels of malicious ads,3,0,0,0,1.0
1205,OSINT - Astrum Drops,3,0,0,0,1.0
1206,"OSINT - New Scheme: Spread Popcorn Time Ransomware, get chance of free Decryption Key",3,0,0,0,1.0
1207,OSINT - Now Mirai Has DGA Feature Built in,3,1,0,1,1.0
1209,"OSINT - Windows 10: protection, detection, and response against recent Depriz malware attacks",2,0,0,0,0.0
1210,OSINT - The rise of TeleBots: Analyzing disruptive KillDisk attacks,2,9,1,1,0.0
1211,OSINT - Guaranteed Clicks: Mobile App Company Takes Control of Android Phones,3,0,0,0,1.0
1213,"OSINT - One, if by email, and two, if by EK: The Cerbers are coming!",3,5,1,1,1.0
1214,OSINT - PROMETHIUM and NEODYMIUM: Parallel zeroday attacks targeting individuals in Europe,3,0,0,0,1.0
1215,Kaspersky Lab: Spearphishing attack hits industrial companies,3,6,1,1,1.0
1216,OSINT - New Linux/Rakos threat: devices and servers under SSH scan (again),3,11,1,1,1.0
1217,OSINT - Danger Close: Fancy Bear Tracking of Ukrainian Field Artillery Units,2,0,0,0,0.0
1218,OSINT - Switcher: Android joins the â€˜attack-the-routerâ€™ club,3,3,1,1,1.0
1219,Android spyware,3,1,0,1,1.0
1220,OSINT - GRIZZLY STEPPE â€“ Additional expansion,3,0,0,0,1.0
1221,OSINT -  Updated Sundown Exploit Kit Uses Steganography,3,2,1,1,1.0
1222,OSINT - Threat Actors Using Legitimate PayPal Accounts To Distribute Chthonic Banking Trojan,3,0,0,0,1.0
1223,OSINT - Exposing an AV-Disabling Driver Just in Time for Lunch,3,0,0,0,1.0
1224,OSINT - 2016 Updates to Shifu Banking Trojan,3,4,1,1,1.0
1225,OSINT - The curious case of a Sundown EK variant dropping a Cryptocurrency Miner,3,0,0,0,1.0
1226,"OSINT - MM Core In-Memory Backdoor Returns as ""BigBoss"" and ""SillyGoose""",3,0,0,0,1.0
1227,OSINT  - Fancy Bear Source Code,2,1,0,1,0.0
1228,OSINT - Second Wave of Shamoon 2 Attacks Identified,3,0,0,0,1.0
1229,OSINT - New Variant of Ploutus ATM Malware Observed in the Wild in Latin America,3,0,0,0,1.0
1231,OSINT - Targeted Threat Leads to Keylogger via Fake Silverlight Update,3,0,0,0,1.0
1232,OSINT - CARBANAK GROUP USES GOOGLE FOR MALWARE COMMAND-AND-CONTROL,3,0,0,0,1.0
1233,OSINT  - New Mac backdoor using antiquated code,3,1,0,1,1.0
1234,OSINT -  Uncovering the Inner Workings of EyePyramid,3,0,0,0,1.0
1235,OSINT - FINDING THE RATâ€™S NEST,3,2,1,1,1.0
1236,OSINT - Spora - the Shortcut Worm that is also a Ransomware,3,0,0,0,1.0
1238,OSINT - Malicious SVG Files in the Wild,3,0,0,0,1.0
1239,OSINT - Detecting threat actors in recent German industrial attacks with Windows Defender ATP,3,0,0,0,1.0
1240,Malware 2017-01-26 (.js in .zip) - Cerber,3,1,0,1,1.0
1241,OSINT - EITest Nabbing Chrome Users with a â€œChrome Fontâ€ Social Engineering Scheme,3,8,1,1,1.0
1242,"OSINT - Dridex Banking Trojan Returns, Leverages New UAC Bypass Method",3,3,1,1,1.0
1243,Malspam targeting github users,3,2,1,1,1.0
1244,OSINT - Spotlight on Shamoon,2,1,0,1,0.0
1245,OSINT - #OCJP-133: Hancitorãƒžãƒ«ã‚¦ã‚§ã‚¢æ„ŸæŸ“ ã¨ ãƒãƒƒã‚­ãƒ³ã‚°ã•ã‚ŒãŸWordpress,3,3,1,1,1.0
1246,OSINT - Saga 2.0 (Sage 2.0) comes with IP Generation Algorithm (IPGA),3,0,0,0,1.0
1247,OSINT - Flokibot Invades PoS: Trouble in Brazil,3,5,1,1,1.0
1249,OSINT - Nile Phish: Large-Scale Phishing Campaign Targeting Egyptian Civil Society,3,3,1,1,1.0
1250,OSINT: Malicious software targeting financial sector internals,1,5,1,1,0.0
1251,OSINT - Windows SMBv3 Denial of Service Proof of Concept (0 Day Exploit),3,0,0,0,1.0
1252,"OSINT  - Oops, they did it again: APT Targets Russia and Belarus with ZeroT and PlugX",2,0,0,0,0.0
1253,OSINT - Doctor Web detects several thousand infected Linux devices  Linux.Proxy.10,3,0,0,0,1.0
1254,OSINT - From RTF to Cobalt Strike passing via Flash,3,1,0,1,1.0
1255,OSINT - ikittens: iranian actor resurfaces with malware for mac (macdownloader),3,1,0,1,1.0
1256,OSINT -  When A Pony Walks Out Of A Pub,3,2,1,1,1.0
1257,OSINT - The Curious Case of a Reconnaissance Campaign Targeting Ministry and Embassy Sites,3,0,0,0,1.0
1258,OSINT - Trojan.Mirai.1 for Microsoft Windows,3,0,0,0,1.0
1259,Erebus Ransomware Utilizes a UAC Bypass and Request a $90 Ransom Payment,3,0,0,0,1.0
1260,OSINT - Shell Crew Variants Continue to Fly Under Big AVâ€™s Radar,3,24,1,1,1.0
1261,OSINT - Attackers target dozens of global banks with new malware,3,1,0,1,1.0
1262,OSINT - Fileless attacks against enterprise networks,3,0,0,0,1.0
1263,OSINT - Who Ran Leakedsource.com?,3,0,0,0,1.0
1264,OSINT - menuPass Returns with New Malware and New Attacks Against Japanese Academics and Organizations,3,0,0,0,1.0
1265,OSINT - Demystifying targeted malware used against Polish banks,3,0,0,0,1.0
1266,OSINT - LAZARUSâ€™ FALSE FLAG MALWARE,3,0,0,0,1.0
1267,OSINT - The Rise of Dridex and the Role of ESPs,3,23,1,1,1.0
1268,OSINT - Additional Insights on Shamoon2,3,5,1,1,1.0
1271,OSINT - Android malware on the rise,3,2,1,1,1.0
1272,OSINT - Malware Leveraging PowerSploit,3,0,0,0,1.0
1273,OSINT - Google Play Apps Infected with Malicious IFrames,3,0,0,0,1.0
1274,OSINT - Covert Channels and Poor Decisions: The Tale of DNSMessenger,3,0,0,0,1.0
1275,OSINT - Update on the Fancy Bear Android malware (poprd30.apk),3,0,0,0,1.0
1277,OSINT - Wikileaks Vault7 JQJSNICKER code leak,2,0,0,0,0.0
1279,OSINT -  Preinstalled Malware Targeting Mobile Users,3,0,0,0,1.0
1280,OSINT - New Linux Malware Exploits CGI Vulnerability,3,3,1,1,1.0
1281,"Revenge Ransomware, a CryptoMix Variant, Being Distributed by RIG Exploit Kit",3,1,0,1,1.0
1282,Tech Support Scam Synchs Alerts with App Crashes in Windows Event Logs,3,0,0,0,1.0
1283,Star Trek Themed Kirk Ransomware Brings us Monero and a Spock Decryptor!,3,0,0,0,1.0
1284,OSINT - RawPOS Malware Rides Again,3,0,0,0,1.0
1285,OSINT - PetrWrap: the new Petya-based ransomware used in targeted attacks,3,0,0,0,1.0
1286,OSINT -  Winnti Abuses GitHub for C&C Communications,2,13,1,1,0.0
1287,OSINT -  Hunt Case Study: Hunting Campaign Indicators on Privacy Protected Attack Infrastructure,3,2,1,1,1.0
1289,OSINT - New targeted attack against Saudi Arabia Government,3,2,1,1,1.0
1290,OSINT - Nasty adware hiding in apps on Google Play Store,3,0,0,0,1.0
1291,OSINT - Shamoon 2: Delivering Disttrack,3,0,0,0,1.0
1292,OSINT - APT29 Domain Fronting With TOR,3,0,0,0,1.0
1294,OSINT - Trojanized Adobe Installer used to Install DragonOKâ€™s New Custom Backdoor,3,0,0,0,1.0
1295,OSINT - Carbon Paper: Peering into Turlaâ€™s second stage backdoor,3,0,0,0,1.0
1296,OSINT - Trochilus and New MoonWind RATs Used In Attack Against Thai Organizations,3,1,0,1,1.0
1297,OSINT - Websites compromised in â€˜Decimal IPâ€™ campaign,3,1,0,1,1.0
1299,OSINT - An Investigation of Chrysaor Malware on Android,3,0,0,0,1.0
1300,OSINT - LMAOxUS Ransomware: Another Case of Weaponized Open Source Ransomware,3,0,0,0,1.0
1301,"OSINT - High-Volume Dridex Campaigns Return, First to Hit Millions Since June 2016",3,8,1,1,1.0
1302,OSINT - Off-the-shelf Ransomware Used to Target the Healthcare Sector,3,0,0,0,1.0
1304,OSINT - The Blockbuster Sequel,3,17,1,1,1.0
1305,OSINT - Analysis of Malware in Brazilian Bank Attack Reveals Prolonged Campaign,3,9,1,1,1.0
1306,OSINT - Matrix Ransomware Spreads to Other PCs Using Malicious Shortcuts,3,0,0,0,1.0
1307,OSINT - Unraveling the Lamberts Toolkit An Overview of a Color-coded Multi-Stage Arsenal,3,0,0,0,1.0
1308,OSINT - Ewind â€“ Adware in Applicationsâ€™ Clothing,3,0,0,0,1.0
1309,OSINT - CVE-2017-0199: In the Wild Attacks Leveraging HTA Handler,3,2,1,1,1.0
1310,OSINT - Callisto Group,3,1,0,1,1.0
1311,OSINT - FlexSpy Application Analysis,3,4,1,1,1.0
1312,OSINT - Cardinal RAT Active for Over Two Years,3,0,0,0,1.0
1314,Dridex 2017-04-11 : botnet 7200/7500 campaigns,3,19,1,1,1.0
1315,OSINT - Similarities Between Carbanak and FIN7 Malware Suggest Actors Are Closely Related,3,5,1,1,1.0
1316,OSINT - Alert (TA17-117A) Intrusions Affecting Multiple Victims Across Multiple Sectors,3,35,1,1,1.0
1317,"OSINT - OSX Malware is Catching Up, and it wants to Read Your HTTPS Traffic",3,0,0,0,1.0
1318,OSINT - Use of DNS Tunneling for C&C Communications,3,0,0,0,1.0
1319,OSINT - A Mole exposing itself to sunlight Snake: Coming soon in Mac OS X flavour,2,1,0,1,0.0
1320,OSINT - Windows Defender ATP thwarts Operation WilySupply software supply chain cyberattack,3,2,1,1,1.0
1321,OSINT - EPS Processing Zero-Days Exploited by Multiple Threat Actors,3,3,1,1,1.0
1322,"Password-protected docs 2017-05-10 : Ursnif 2002 - ""payment confirmation.ab1_c23def4lg56hi#78j.docx""",3,1,0,1,1.0
1324,Ransomware spreading through SMB attacking multiple companies,3,0,0,0,1.0
1325,OSINT - Massive outbreak of ransomware variant infects large amounts of computers around the world,3,0,0,0,1.0
1326,OSINT -  Player 3 Has Entered the Game: Say Hello to 'WannaCry',2,14,1,1,0.0
1327,OSINT - Alert (TA17-132A) Indicators Associated With WannaCry Ransomware,2,0,0,0,0.0
1328,OSINT - Neo23x0 Yara Rule Set and Sigma Rule Set - WannaCry,2,0,0,0,0.0
1330,2017-05-15 Malspam  00_Invoice_###.PDF,3,23,1,1,1.0
1331,2017-05-16 Malspam Emailing:#####.pdf.pdf,3,26,1,1,1.0
1332,Invoice ###### 05/17/2017 from dontreply@random,3,24,1,1,1.0
1333,OSINT - Uiwix Ransomware Using EternalBlue SMB Exploit To Infect Victims,3,0,0,0,1.0
1334,OSINT - New Loki Variant Being Spread via PDF File,3,1,0,1,1.0
1335,OSINT - Will Astrum Fill the Vacuum in the Exploit Kit Landscape?,3,3,1,1,1.0
1336,OSINT - New SMB Worm Uses Seven NSA Hacking Tools. WannaCry Used Just Two,3,0,0,0,1.0
1337,"Jaff 2017-05-22 : ""Copy of Invoice 12345678"" / ""12345678.PDF""",3,22,1,1,1.0
1338,OSINT - Tainted Leaks: Disinformation and Phishing With a Russian Nexus,3,3,1,1,1.0
1339,"Jaff 2017-05-25 : ""Payment Receipt 1234"" - ""1234.pdf""",3,23,1,1,1.0
1340,OSINT - Analysis of Emotet v4,3,0,0,0,1.0
1341,"Jaff 2017-05-26 : ""Scanned Image from a Xerox WorkCentre"" - ""Scan_0012_123456789.zip""",3,18,1,1,1.0
1342,M2M -  Malspam --> 62909008.pdf,3,16,1,1,1.0
1343,"M2M -  Jaff 2017-06-02 : ""Invoice INV-1234"" - ""Invoice INV-1234.pdf""",3,19,1,1,1.0
1344,OSINT - Threat actors leverage EternalBlue exploit to deliver non-WannaCry payloads,3,2,1,1,1.0
1345,OSINT - â€œZusyâ€ PowerPoint Malware Spreads Without Needing Macros,3,0,0,0,1.0
1346,OSINT - Shadowfall,3,0,0,0,1.0
1347,OSINT -  The Recorded Future Blog Malicious Android Applications Raise Concerns for Enterprises,3,10,1,1,1.0
1348,"M2M -  Trickbot 2017-06-07 : ""mac1"" : ""12_Invoice_3456"" - ""001_4321.pdf""",3,47,1,1,1.0
1349,"M2M -  Password-protected docs 2017-06-07 : ""John C Doe"" - ""ab1_c23def4lg56hi#78j.docx""",3,5,1,1,1.0
1350,"M2M -  Jaff 2017-06-06 : ""Order"" - ""MX-2310U_20170606_123456.pdf""",3,23,1,1,1.0
1351,"M2M -  Dridex 2017-06-05 : botnet 7200 - ""Invoice"" - ""A4 Inv_Crd 12345.pdf""",3,33,1,1,1.0
1352,"M2M -  Jaff 2017-06-09 : missing subject - ""IMG_1234.ZIP"" / ""DOC_1234.docm""",3,22,1,1,1.0
1353,"M2M -  Trickbot 2017-06-09 : mac1 : ""Facture AA-123-RR"" / ""Copy Credit Note"" - ""1234567.zip""",3,46,1,1,1.0
1354,OSINT - FIREBALL â€“ The Chinese Malware of 250 Million Computers Infected,3,0,0,0,1.0
1355,OSINT - Dvmap: the first Android malware with code injection,3,0,0,0,1.0
1356,OSINT - MacRansom: Offered as Ransomware as a Service,3,0,0,0,1.0
1357,"M2M -  Trickbot 2017-06-12 : mac1 : Facture N 1234 du 12/06/2017 - ""FACTURE_1234.zip""",3,31,1,1,1.0
1358,"M2M -  Jaff 2017-06-13 : ""Invoice PIS1234567.zip""",3,20,1,1,1.0
1359,"M2M -  Trickbot 2017-06-14 : mac1 : ""Emailing: 123456789"" - ""123456789.PDF""",3,61,1,1,1.0
1360,"M2M -  Jaff 2017-06-14 : ""Emailing: 123456789"" - ""123456789.ZIP""",3,21,1,1,1.0
1361,M2M -  #LokiBot goes  with SWIFT theme,3,1,0,1,1.0
1362,"OSINT -  McAfee Discovers Pinkslipbot Exploiting Infected Machines as Control Servers; Releases Free Tool to Detect, Disable Trojan",3,0,0,0,1.0
1363,Malspam 2017-06-21 'Job Application',3,43,1,1,1.0
1364,M2M -  #trickbot Facture ### via .zip/.WSF,3,55,1,1,1.0
1365,"M2M -  Locky 2017-06-21 : Affid=3 : ""Copy of Invoice 87654321"" - ""87654321.zip""",3,1,0,1,1.0
1366,M2M -  phishing URLs,3,10,1,1,1.0
1369,M2M -  Emailing: ########.jpg zip|wsf,3,27,1,1,1.0
1371,"M2M -  Trickbot 2017-06-27 : mac1 : ""facture 654321"" - ""abonneau_654321.docm""",3,60,1,1,1.0
1372,OSINT - DÃ©jÃ  vu: Petya ransomware appears with SMB propagation capabilities,3,0,0,0,1.0
1373,OSINT - New Variant of Petya Ransomware Spreading Like Wildfire,3,0,0,0,1.0
1374,OSINT - The MeDoc Connection,3,2,1,1,1.0
1375,OSINT - Analysis of TeleBotsâ€™ cunning backdoor,3,0,0,0,1.0
1376,OSINT - New KONNI Campaign References North Korean Missile Capabilities,3,1,0,1,1.0
1377,OSINT - SpyDealer: Android Trojan Spying on More Than 40 Apps,3,87,1,1,1.0
1378,OSINT - Spam Campaign Delivers Cross-platform Remote Access Trojan Adwind,3,1,0,1,1.0
1379,OSINT - LockPoS Joins the Flock,3,0,0,0,1.0
1380,M2M -  Encrypted Docx Campaign,3,5,1,1,1.0
1381,M2M -  #trickbot Lloyds Bank,3,19,1,1,1.0
1383,OSINT - Recent Winnti Infrastructure and Samples,3,0,0,0,1.0
1384,OSINT - Unravelling .NET with the Help of WinDBG,3,0,0,0,1.0
1385,Stantinko investigation,1,4,1,1,0.0
1386,OSINT - Rurktar - Spyware under Construction,3,0,0,0,1.0
1387,OSINT - Linux.Bew: un backdoor para el minado de Bitcoin,3,2,1,1,1.0
1388,"OSINT - CowerSnail, from the creators of SambaCry",3,0,0,0,1.0
1389,OSINT - A new era in mobile banking Trojans,3,0,0,0,1.0
1390,"OSINT - Real News, Fake Flash: Mac OS X Users Targeted",3,4,1,1,1.0
1391,OSINT - FIN7/Carbanak threat actor unleashes Bateleur JScript backdoor,3,9,1,1,1.0
1392,"OSINT - A Look at JS_POWMET, a Completely Fileless Malware",3,0,0,0,1.0
1393,OSINT - TwoFace Webshell: Persistent Access Point for Lateral Movement,3,0,0,0,1.0
1394,OSINT - Tale of the Two Payloads â€“ TrickBot and Nitol,3,0,0,0,1.0
1395,"OSINT - APT28 Targets Hospitality Sector, Presents Threat to Travelers",3,0,0,0,1.0
1396,OSINT - Fake Snapchat in Google Play Store,3,0,0,0,1.0
1397,OSINT - The Blockbuster Saga Continues,3,9,1,1,1.0
1399,OSINT - ShadowPad in corporate networks,2,0,0,0,0.0
1400,OSINT - EngineBox Malware Supports 10+ Brazilian Banks,3,1,0,1,1.0
1401,OSINT - Turla APT actor refreshes KopiLuwak JavaScript backdoor for use in G20-themed attack,2,0,0,0,0.0
1402,"OSINT - Emotet, New high-volume spam campaign has links pointing to malicious documents that download banking Trojan",3,0,0,0,1.0
1403,OSINT - Malware uncovered by ESET researchers aimed at gamers,3,0,0,0,1.0
1404,OSINT - Meet Ovidiy Stealer: Bringing credential theft to the masses,3,0,0,0,1.0
1406,Malspam 2017-08-25 'Your Sage subscription invoice is ready',3,12,1,1,1.0
1407,Malspam 2017-08-24 'Bill-',3,1,0,1,1.0
1408,OSINT - New Version of â€œTrickbotâ€ Adds Worm Propagation Module,3,0,0,0,1.0
1409,OSINT - WAP-billing Trojan-Clickers on rise,3,0,0,0,1.0
1410,Malspam 2017-08-25 'New voice message',3,4,1,1,1.0
1411,OSINT - Operation RAT Cook: Chinese APT actors use fake Game of Thrones leaks as lures,3,1,0,1,1.0
1412,OSINT - Ukrainian Financial Institutions Targeted by Wave of Malicious EPS File Attacks,3,0,0,0,1.0
1413,OSINT - Ursnif variant found using mouse movement for decryption and evasion,3,0,0,0,1.0
1414,OSINT - The ZAYKA and NOOB CryptoMix Ransomware Variants Released in Quick Succession,3,0,0,0,1.0
1415,OSINT - Reyptson Ransomware Spams Your Friends by Stealing Thunderbird Contacts,3,0,0,0,1.0
1416,OSINT - New Arena Crysis Ransomware Variant Released,3,0,0,0,1.0
1417,Malspam 2017-08-28 'IMG-',3,6,1,1,1.0
1418,OSINT - New Nuclear BTCWare Ransomware Released,3,0,0,0,1.0
1419,OSINT - Gazing at Gazer,3,0,0,0,1.0
1420,Malspam 2017-09-01 - 'New voice message',3,6,1,1,1.0
1421,OSINT - Javascript malware hosted on US government site which launches powershell to connect to C2.,3,0,0,0,1.0
1422,"OSINT - Emotet Trojan Acts as Loader, Spreads Automatically",3,34,1,1,1.0
1423,OSINT - ShadowPad :  popular server management software hit in supply chain attack,3,0,0,0,1.0
1424,OSINT - Threat actor goes on a Chrome extension hijacking spree,3,0,0,0,1.0
1425,OSINT - Jimmy Nukebot: from Neutrino with love,3,0,0,0,1.0
1426,OSINT - SynAck Ransomware Sees Huge Spike in Activity,3,0,0,0,1.0
1427,OSINT - Dragonfly: Western energy sector targeted by sophisticated attack group,3,1,0,1,1.0
1428,OSINT -  New multi platform malware/adware spreading via Facebook Messenger,3,0,0,0,1.0
1429,OSINT - Votiro Labs exposed a new hacking campaign targeting Vietnamese organisations using weaponized Word documents,3,6,1,1,1.0
1430,OSINT - Cryptocurrency Miner Uses WMI and EternalBlue To Spread Filelessly,3,0,0,0,1.0
1431,OSINT -  Booters with Chinese Characteristics: The Rise of Chinese Online DDoS Platforms,3,24,1,1,1.0
1432,Malspam 2017-09-08 - 'Emailed Invoice -' - .html attachment,3,1,0,1,1.0
1433,Malspam 2017-09-08 - 'Microsoft Store E-invoice for your order #',3,3,1,1,1.0
1436,OSINT - Malware Group Uses Facebook CDN to Bypass Security Solutions,3,0,0,0,1.0
1439,Malspam 2017-09-12 - 'Your Amazon.co.uk order' phishing,3,3,1,1,1.0
